HH_Id,Info_Src_Name,Info_Access_Yn,NoInfo_Access_Rsn,NoInfo_Access_Rsn_Othr,Info_Access_Decision
1062,3,99,, ,
1062,4,99,, ,
1062,5,99,, ,
1062,6,99,, ,
1063,1,2,, ,1
1063,2,2,, ,1
1063,3,3,1, ,
1063,4,3,1, ,
1063,5,99,, ,
1063,6,99,, ,
1064,1,2,, ,2
1064,2,3,1, ,
1064,3,3,1, ,
1064,4,3,2, ,
1064,5,3,1, ,
1064,6,3,1, ,
1065,1,2,, ,1
1065,2,99,, ,
1065,3,99,, ,
1065,4,99,, ,
1065,5,99,, ,
1065,6,99,, ,
1066,1,3,6, ,
1066,2,2,, ,1
1066,3,3,1, ,
1066,4,3,2, ,
1066,5,3,1, ,
1066,6,3,2, ,
1067,1,99,, ,
1067,2,99,, ,
1067,3,99,, ,
1067,4,99,, ,
1067,5,99,, ,
1067,6,99,, ,
1070,1,3,1, ,
1070,2,3,1, ,
1070,3,3,2, ,
1070,4,3,2, ,
1070,5,3,2, ,
1070,6,3,2, ,
1072,1,1,, ,2
1072,2,3,1, ,
1072,3,99,, ,
1072,4,99,, ,
1072,5,99,, ,
1072,6,99,, ,
1073,1,99,, ,
1073,2,99,, ,
1073,3,99,, ,
1073,4,99,, ,
1073,5,99,, ,
1073,6,99,, ,
1077,1,2,, ,2
1077,2,2,, ,2
1077,3,99,, ,
1077,4,99,, ,
1077,5,99,, ,
1077,6,99,, ,
1078,1,2,, ,2
1078,2,3,1, ,
1078,3,3,1, ,
1078,4,3,2, ,
1078,5,3,1, ,
1078,6,3,2, ,
1211,1,1,, ,2
1211,2,1,, ,2
1211,3,99,, ,
1211,4,3,2, ,
1211,5,3,1, ,
1211,6,99,, ,
1213,1,2,, ,2
1213,2,2,, ,2
1213,3,99,, ,
1213,4,99,, ,
1213,5,99,, ,
1213,6,99,, ,
1214,1,1,, ,2
1214,2,1,, ,2
1214,3,99,, ,
1214,4,99,, ,
1214,5,99,, ,
1214,6,99,, ,
1215,1,1,, ,2
1215,2,2,, ,2
1215,3,99,, ,
1215,4,99,, ,
1215,5,99,, ,
1215,6,99,, ,
1216,1,1,, ,2
1216,2,1,, ,2
1216,3,99,, ,
1216,4,99,, ,
1216,5,3,1, ,
1216,6,99,, ,
1219,1,2,, ,2
1219,2,99,, ,
1219,3,99,, ,
1219,4,99,, ,
1219,5,99,, ,
1219,6,99,, ,
1221,1,99,, ,
1221,2,99,, ,
1221,3,99,, ,
1221,4,99,, ,
1221,5,99,, ,
1221,6,99,, ,
1222,1,2,, ,2
1222,2,2,, ,2
1222,3,99,, ,
1222,4,99,, ,
1222,5,99,, ,
1222,6,99,, ,
1223,1,99,, ,
1223,2,99,, ,
1223,3,99,, ,
1223,4,99,, ,
1223,5,99,, ,
1223,6,99,, ,
1224,1,2,, ,2
1224,2,2,, ,2
1224,3,99,, ,
1224,4,99,, ,
1224,5,99,, ,
1224,6,99,, ,
1225,1,2,, ,1
1225,2,1,, ,1
1225,3,3,1, ,
1225,4,3,1, ,
1225,5,3,1, ,
1225,6,3,1, ,
1226,1,2,, ,2
1226,2,2,, ,2
1226,3,99,, ,
1226,4,99,, ,
1226,5,99,, ,
1226,6,99,, ,
1230,1,99,, ,
1230,2,99,, ,
1230,3,99,, ,
1230,4,99,, ,
1230,5,99,, ,
1230,6,99,, ,
1232,1,1,, ,2
1232,2,99,, ,
1232,3,1,, ,2
1232,4,99,, ,
1232,5,1,, ,2
1232,6,99,, ,
1235,1,99,, ,
1235,2,99,, ,
1235,3,99,, ,
1235,4,99,, ,
1235,5,99,, ,
1235,6,99,, ,
1237,1,3,4, ,
1237,2,3,3, ,
1237,3,3,3, ,
1237,4,3,3, ,
1237,5,3,4, ,
1237,6,3,4, ,
1238,1,1,, ,2
1238,2,2,, ,2
1238,3,99,, ,
1238,4,99,, ,
1238,5,99,, ,
1238,6,99,, ,
1239,1,3,1, ,
1239,2,3,3, ,
1239,3,3,2, ,
1239,4,3,3, ,
1239,5,3,1, ,
1239,6,3,2, ,
1240,1,1,, ,2
1240,2,1,, ,2
1240,3,99,, ,
1240,4,3,2, ,
1240,5,99,, ,
1240,6,99,, ,
1273,1,1,, ,2
1273,2,2,, ,2
1273,3,3,2, ,
1273,4,3,2, ,
1273,5,3,2, ,
1273,6,3,2, ,
1274,1,1,, ,2
1274,2,2,, ,2
1274,3,99,, ,
1274,4,99,, ,
1274,5,99,, ,
1274,6,99,, ,
1275,1,3,1, ,
1275,2,2,, ,1
1275,3,3,6, ,
1275,4,3,3, ,
1275,5,2,, ,1
1275,6,3,2, ,
1276,1,99,, ,
1276,2,99,, ,
1276,3,99,, ,
1276,4,99,, ,
1276,5,99,, ,
1276,6,99,, ,
1277,1,99,, ,
1277,2,2,, ,2
1277,3,99,, ,
1277,4,99,, ,
1277,5,99,, ,
1277,6,99,, ,
1278,1,1,, ,2
1278,2,2,, ,2
1278,3,3,2, ,
1278,4,3,2, ,
1278,5,3,2, ,
1278,6,3,2, ,
1280,1,3,3, ,
1280,2,2,, ,1
1280,3,2,, ,1
1280,4,3,2, ,
1280,5,3,2, ,
1280,6,3,2, ,
1282,1,99,, ,
1282,2,99,, ,
1282,3,99,, ,
1282,4,99,, ,
1282,5,99,, ,
1282,6,99,, ,
1307,1,2,, ,2
1307,2,2,, ,2
1307,3,3,1, ,
1307,4,3,2, ,
1307,5,3,2, ,
1307,6,3,1, ,
1311,1,99,, ,
1311,2,99,, ,
1311,3,99,, ,
1311,4,99,, ,
1311,5,99,, ,
1311,6,99,, ,
1312,1,99,, ,
1312,2,99,, ,
1312,3,99,, ,
1312,4,99,, ,
1312,5,99,, ,
1312,6,99,, ,
1313,1,3,1, ,
1313,2,3,1, ,
1313,3,3,1, ,
1313,4,3,2, ,
1313,5,3,1, ,
1313,6,3,1, ,
1314,1,3,1, ,
1314,2,3,1, ,
1314,3,3,1, ,
1314,4,3,2, ,
1314,5,3,2, ,
1314,6,3,1, ,
1317,1,2,, ,2
1317,2,99,, ,
1317,3,99,, ,
1317,4,99,, ,
1317,5,99,, ,
1317,6,99,, ,
1318,1,3,1, ,
1318,2,3,1, ,
1318,3,3,1, ,
1318,4,3,2, ,
1318,5,3,1, ,
1318,6,3,1, ,
1319,1,3,1, ,
1319,2,3,1, ,
1319,3,2,, ,1
1319,4,3,2, ,
1319,5,3,2, ,
1319,6,3,2, ,
1320,1,99,, ,
1320,2,99,, ,
1320,3,99,, ,
1320,4,99,, ,
1320,5,99,, ,
1320,6,99,, ,
1323,1,99,, ,
1323,2,99,, ,
1323,3,99,, ,
1323,4,99,, ,
1323,5,99,, ,
1323,6,99,, ,
1324,1,1,, ,1
1324,2,1,, ,1
1324,3,3,2, ,
1324,4,3,2, ,
1324,5,3,2, ,
1324,6,3,2, ,
1325,1,99,, ,
1325,2,99,, ,
1325,3,99,, ,
1325,4,99,, ,
1325,5,99,, ,
1325,6,99,, ,
1326,1,3,3, ,
1326,2,3,1, ,
1326,3,3,2, ,
1326,4,3,2, ,
1326,5,3,2, ,
1326,6,3,2, ,
1328,1,3,2, ,
1328,2,3,2, ,
1328,3,3,1, ,
1328,4,3,3, ,
1328,5,3,4, ,
1328,6,3,2, ,
1329,1,3,2, ,
1329,2,3,1, ,
1329,3,3,3, ,
1329,4,3,1, ,
1329,5,3,1, ,
1329,6,3,1, ,
1330,1,1,, ,2
1330,2,2,, ,1
1330,3,3,2, ,
1330,4,3,2, ,
1330,5,3,2, ,
1330,6,3,2, ,
1331,1,1,, ,2
1331,2,2,, ,2
1331,3,3,2, ,
1331,4,3,2, ,
1331,5,3,2, ,
1331,6,3,2, ,
1332,1,1,, ,2
1332,2,1,, ,2
1332,3,3,2, ,
1332,4,3,2, ,
1332,5,3,2, ,
1332,6,3,2, ,
1333,1,99,, ,
1333,2,99,, ,
1333,3,99,, ,
1333,4,99,, ,
1333,5,99,, ,
1333,6,99,, ,
1334,1,2,, ,1
1334,2,3,2, ,
1334,3,3,5, ,
1334,4,2,, ,1
1334,5,3,1, ,
1334,6,3,6, ,
1335,1,99,, ,
1335,2,99,, ,
1335,3,99,, ,
1335,4,99,, ,
1335,5,1,, ,2
1335,6,99,, ,
1401,1,2,, ,2
1401,2,3,1, ,
1401,3,3,1, ,
1401,4,3,1, ,
1401,5,3,2, ,
1401,6,3,2, ,
1403,1,2,, ,2
1403,2,2,, ,2
1403,3,3,1, ,
1403,4,3,2, ,
1403,5,3,1, ,
1403,6,3,2, ,
1408,1,2,, ,2
1408,2,2,, ,2
1408,3,3,1, ,
1408,4,3,2, ,
1408,5,3,2, ,
1408,6,3,2, ,
1409,1,1,, ,2
1409,2,3,2, ,
1409,3,2,, ,2
1409,4,3,2, ,
1409,5,3,2, ,
1409,6,3,1, ,
1413,1,1,, ,2
1413,2,1,, ,2
1413,3,99,, ,
1413,4,99,, ,
1413,5,99,, ,
1413,6,99,, ,
1415,1,1,, ,1
1415,2,3,1, ,
1415,3,2,, ,1
1415,4,3,1, ,
1415,5,3,1, ,
1415,6,2,, ,1
6001,1,1,, ,2
6001,2,1,, ,2
6001,3,99,, ,
6001,4,99,, ,
6001,5,99,, ,
6001,6,99,, ,
6002,1,1,, ,2
6002,2,1,, ,2
6002,3,99,, ,
6002,4,99,, ,
6002,5,99,, ,
6002,6,99,, ,
6003,1,1,, ,2
6003,2,1,, ,2
6003,3,99,, ,
6003,4,99,, ,
6003,5,99,, ,
6003,6,99,, ,
6004,1,1,, ,2
6004,2,99,, ,
6004,3,2,, ,2
6004,4,99,, ,
6004,5,1,, ,2
6004,6,99,, ,
6005,1,1,, ,2
6005,2,99,, ,
6005,3,99,, ,
6005,4,99,, ,
6005,5,99,, ,
6005,6,99,, ,
6006,1,2,, ,2
6006,2,2,, ,2
6006,3,3,1, ,
6006,4,3,2, ,
6006,5,3,1, ,
6006,6,3,1, ,
6007,1,2,, ,2
6007,2,2,, ,2
6007,3,2,, ,1
6007,4,3,2, ,
6007,5,3,1, ,
6007,6,3,1, ,
6008,1,2,, ,2
6008,2,2,, ,2
6008,3,99,, ,
6008,4,99,, ,
6008,5,99,, ,
6008,6,99,, ,
6011,1,1,, ,2
6011,2,2,, ,2
6011,3,99,, ,
6011,4,3,1, ,
6011,5,99,, ,
6011,6,99,, ,
6012,1,2,, ,2
6012,2,3,1, ,
6012,3,3,1, ,
6012,4,3,2, ,
6012,5,3,1, ,
6012,6,3,2, ,
6013,1,2,, ,5
6013,2,2,, ,5
6013,3,3,1, ,
6013,4,3,2, ,
6013,5,3,1, ,
6013,6,3,1, ,
6014,1,2,, ,2
6014,2,2,, ,2
6014,3,3,1, ,
6014,4,3,2, ,
6014,5,3,1, ,
6014,6,3,1, ,
6015,1,1,, ,2
6015,2,99,, ,
6015,3,99,, ,
6015,4,99,, ,
6015,5,99,, ,
6015,6,99,, ,
6016,1,2,, ,2
6016,2,99,, ,
6016,3,99,, ,
6016,4,99,, ,
6016,5,99,, ,
6016,6,99,, ,
6017,1,99,, ,
6017,2,99,, ,
6017,3,99,, ,
6017,4,99,, ,
6017,5,99,, ,
6017,6,99,, ,
6019,1,99,, ,
6019,2,99,, ,
6019,3,99,, ,
6019,4,99,, ,
6019,5,99,, ,
6019,6,99,, ,
6020,1,99,, ,
6020,2,99,, ,
6020,3,99,, ,
6020,4,99,, ,
6020,5,99,, ,
6020,6,99,, ,
6021,1,2,, ,1
6021,2,2,, ,3
6021,3,3,1, ,
6021,4,3,2, ,
6021,5,99,, ,
6021,6,3,1, ,
6022,1,1,, ,2
6022,2,1,, ,2
6022,3,3,1, ,
6022,4,3,2, ,
6022,5,99,, ,
6022,6,99,, ,
6023,1,1,, ,2
6023,2,99,, ,
6023,3,99,, ,
6023,4,3,2, ,
6023,5,99,, ,
6023,6,99,, ,
6024,1,2,, ,2
6024,2,2,, ,2
6024,3,3,1, ,
6024,4,99,, ,
6024,5,99,, ,
6024,6,99,, ,
6025,1,2,, ,2
6025,2,2,, ,2
6025,3,99,, ,
6025,4,99,, ,
6025,5,99,, ,
6025,6,99,, ,
6026,1,99,, ,
6026,2,2,, ,2
6026,3,99,, ,
6026,4,99,, ,
6026,5,99,, ,
6026,6,99,, ,
6027,1,2,, ,2
6027,2,99,, ,
6027,3,99,, ,
6027,4,99,, ,
6027,5,99,, ,
6027,6,3,1, ,
6028,1,3,99, ,
6028,2,1,, ,1
6028,3,3,1, ,
6028,4,3,2, ,
6028,5,3,1, ,
6028,6,99,, ,
6030,1,99,, ,
6030,2,99,, ,
6030,3,99,, ,
6030,4,99,, ,
6030,5,99,, ,
6030,6,99,, ,
6031,1,2,, ,2
6031,2,2,, ,2
6031,3,99,, ,
6031,4,99,, ,
6031,5,99,, ,
6031,6,99,, ,
6032,1,2,, ,2
6032,2,2,, ,2
6032,3,99,, ,
6032,4,99,, ,
6032,5,99,, ,
6032,6,99,, ,
6033,1,99,, ,
6033,2,99,, ,
6033,3,99,, ,
6033,4,99,, ,
6033,5,99,, ,
6033,6,99,, ,
6034,1,99,, ,
6034,2,99,, ,
6034,3,99,, ,
6034,4,99,, ,
6034,5,99,, ,
6034,6,99,, ,
6035,1,3,1, ,
6035,2,2,, ,1
6035,3,3,1, ,
6035,4,3,3, ,
6035,5,3,2, ,
6035,6,2,, ,1
6036,1,3,1, ,
6036,2,3,3, ,
6036,3,2,, ,1
6036,4,2,, ,1
6036,5,2,, ,1
6036,6,2,, ,1
6037,1,1,, ,2
6037,2,1,, ,2
6037,3,3,2, ,
6037,4,3,2, ,
6037,5,3,2, ,
6037,6,3,2, ,
6038,1,1,, ,2
6038,2,1,, ,2
6038,3,3,2, ,
6038,4,3,2, ,
6038,5,3,2, ,
6038,6,3,2, ,
6039,1,1,, ,2
6039,2,1,, ,2
6039,3,3,2, ,
6039,4,3,2, ,
6039,5,3,2, ,
6039,6,3,2, ,
329,1,2,, ,5
329,2,3,2, ,
329,3,2,, ,3
329,4,3,3, ,
329,5,3,3, ,
329,6,3,6, ,
330,1,1,, ,5
330,2,1,, ,2
330,3,1,, ,2
330,4,1,, ,1
330,5,2,, ,3
330,6,2,, ,2
331,1,2,, ,5
331,2,2,, ,1
331,3,2,, ,3
331,4,99,, ,
331,5,2,, ,3
331,6,2,, ,3
332,1,2,, ,5
332,2,2,, ,5
332,3,2,, ,3
332,4,2,, ,4
332,5,1,, ,4
332,6,1,, ,5
333,1,2,, ,5
333,2,1,, ,1
333,3,1,, ,5
333,4,1,, ,5
333,5,1,, ,3
333,6,1,, ,5
334,1,1,, ,2
334,2,2,, ,2
334,3,1,, ,2
334,4,1,, ,2
334,5,1,, ,3
334,6,1,, ,3
335,1,1,, ,2
335,2,1,, ,2
335,3,1,, ,3
335,4,1,, ,2
335,5,1,, ,2
335,6,3,2, ,
336,1,2,, ,3
336,2,2,, ,2
336,3,2,, ,2
336,4,2,, ,2
336,5,3,4, ,
336,6,2,, ,2
337,1,2,, ,5
337,2,2,, ,1
337,3,1,, ,2
337,4,1,, ,2
337,5,1,, ,2
337,6,2,, ,2
338,1,2,, ,2
338,2,2,, ,5
338,3,3,3, ,
338,4,3,4, ,
338,5,3,4, ,
338,6,3,3, ,
339,1,1,, ,2
339,2,1,, ,2
339,3,1,, ,2
339,4,1,, ,2
339,5,1,, ,2
339,6,3,2, ,
340,1,1,, ,3
340,2,2,, ,3
340,3,1,, ,2
340,4,1,, ,2
340,5,2,, ,2
340,6,2,, ,1
341,1,1,, ,1
341,2,1,, ,1
341,3,1,, ,1
341,4,1,, ,1
341,5,1,, ,1
341,6,1,, ,1
342,1,99,, ,
342,2,1,, ,5
342,3,1,, ,3
342,4,1,, ,2
342,5,1,, ,2
342,6,1,, ,3
343,1,1,, ,2
343,2,2,, ,2
343,3,1,, ,2
343,4,1,, ,3
343,5,1,, ,98
343,6,3,6, ,
344,1,1,, ,5
344,2,1,, ,4
344,3,1,, ,1
344,4,1,, ,1
344,5,1,, ,3
344,6,2,, ,3
345,1,2,, ,3
345,2,2,, ,2
345,3,2,, ,2
345,4,2,, ,2
345,5,3,2, ,
345,6,3,4, ,
346,1,2,, ,2
346,2,1,, ,2
346,3,2,, ,2
346,4,2,, ,3
346,5,2,, ,2
346,6,2,, ,2
398,1,99,, ,
398,2,3,2, ,
398,3,99,, ,
398,4,99,, ,
398,5,3,2, ,
398,6,99,, ,
399,1,99,, ,
399,2,99,, ,
399,3,99,, ,
399,4,99,, ,
399,5,99,, ,
399,6,99,, ,
400,1,99,, ,
400,2,99,, ,
400,3,99,, ,
400,4,3,1, ,
400,5,99,, ,
400,6,99,, ,
495,1,2,, ,1
495,2,3,2, ,
495,3,3,1, ,
495,4,3,1, ,
495,5,3,1, ,
495,6,99,, ,
496,1,2,, ,2
496,2,99,, ,
496,3,99,, ,
496,4,99,, ,
496,5,99,, ,
496,6,99,, ,
498,1,99,, ,
498,2,99,, ,
498,3,99,, ,
498,4,99,, ,
498,5,99,, ,
498,6,99,, ,
499,1,99,, ,
499,2,2,, ,1
499,3,2,, ,2
499,4,2,, ,2
499,5,99,, ,
499,6,99,, ,
500,1,2,, ,5
500,2,99,, ,
500,3,2,, ,2
500,4,3,1, ,
500,5,1,, ,2
500,6,3,2, ,
501,1,2,, ,1
501,2,99,, ,
501,3,99,, ,
501,4,99,, ,
501,5,3,5, ,
501,6,99,, ,
502,1,1,, ,1
502,2,3,99, ,
502,3,2,, ,1
502,4,1,, ,2
502,5,2,, ,2
502,6,2,, ,2
504,1,2,, ,2
504,2,2,, ,2
504,3,2,, ,2
504,4,3,1, ,
504,5,3,1, ,
504,6,2,, ,2
505,1,1,, ,5
505,2,1,, ,2
505,3,1,, ,2
505,4,99,, ,
505,5,2,, ,2
505,6,99,, ,
507,1,2,, ,2
507,2,3,1, ,
507,3,3,1, ,
507,4,2,, ,2
507,5,2,, ,2
507,6,3,99, ,
508,1,2,, ,2
508,2,99,, ,
508,3,99,, ,
508,4,99,, ,
508,5,99,, ,
508,6,99,, ,
510,1,1,, ,2
510,2,3,99, ,
510,3,3,1, ,
510,4,3,1, ,
510,5,3,2, ,
510,6,3,2, ,
511,1,2,, ,2
511,2,2,, ,2
511,3,99,, ,
511,4,99,, ,
511,5,99,, ,
511,6,99,, ,
512,1,3,1, ,
512,2,3,2, ,
512,3,3,3, ,
512,4,3,2, ,
512,5,3,2, ,
512,6,3,2, ,
1132,1,99,, ,
1132,2,99,, ,
1132,3,99,, ,
1132,4,99,, ,
1132,5,99,, ,
1132,6,99,, ,
1133,1,1,, ,2
1133,2,99,, ,
1133,3,99,, ,
1133,4,99,, ,
1133,5,99,, ,
1133,6,99,, ,
1134,1,1,, ,2
1134,2,99,, ,
1134,3,99,, ,
1134,4,99,, ,
1134,5,99,, ,
1134,6,99,, ,
1135,1,3,2, ,
1135,2,3,2, ,
1135,3,3,2, ,
1135,4,3,2, ,
1135,5,3,2, ,
1135,6,3,2, ,
1137,1,1,, ,1
1137,2,1,, ,1
1137,3,99,, ,
1137,4,99,, ,
1137,5,99,, ,
1137,6,99,, ,
1138,1,99,, ,
1138,2,99,, ,
1138,3,99,, ,
1138,4,99,, ,
1138,5,99,, ,
1138,6,99,, ,
1139,1,99,, ,
1139,2,99,, ,
1139,3,99,, ,
1139,4,99,, ,
1139,5,99,, ,
1139,6,99,, ,
1141,1,99,, ,
1141,2,99,, ,
1141,3,99,, ,
1141,4,99,, ,
1141,5,99,, ,
1141,6,99,, ,
1178,1,99,, ,
1178,2,99,, ,
1178,3,99,, ,
1178,4,99,, ,
1178,5,99,, ,
1178,6,99,, ,
1179,1,99,, ,
1179,2,99,, ,
1179,3,99,, ,
1179,4,99,, ,
1179,5,99,, ,
1179,6,99,, ,
1181,1,3,1, ,
1181,2,3,1, ,
1181,3,3,2, ,
1181,4,99,, ,
1181,5,99,, ,
1181,6,99,, ,
1182,1,1,, ,1
1182,2,99,, ,
1182,3,99,, ,
1182,4,99,, ,
1182,5,99,, ,
1182,6,99,, ,
1189,1,99,, ,
1189,2,99,, ,
1189,3,99,, ,
1189,4,99,, ,
1189,5,99,, ,
1189,6,99,, ,
1191,1,99,, ,
1191,2,99,, ,
1191,3,99,, ,
1191,4,99,, ,
1191,5,99,, ,
1191,6,99,, ,
1193,1,1,, ,1
1193,2,1,, ,1
1193,3,2,, ,1
1193,4,2,, ,1
1193,5,2,, ,1
1193,6,99,, ,
1194,1,99,, ,
1194,2,99,, ,
1194,3,99,, ,
1194,4,99,, ,
1194,5,99,, ,
1194,6,99,, ,
1199,1,99,, ,
1199,2,99,, ,
1199,3,99,, ,
1199,4,99,, ,
1199,5,99,, ,
1199,6,99,, ,
1200,1,99,, ,
1200,2,99,, ,
1200,3,99,, ,
1200,4,99,, ,
1200,5,99,, ,
1200,6,99,, ,
1435,1,99,, ,
1435,2,99,, ,
1435,3,99,, ,
1435,4,99,, ,
1435,5,99,, ,
1435,6,99,, ,
1436,1,1,, ,1
1436,2,1,, ,1
1436,3,1,, ,1
1436,4,1,, ,1
1436,5,1,, ,1
1436,6,1,, ,1
1439,1,2,, ,2
1439,2,99,, ,
1439,3,99,, ,
1439,4,99,, ,
1439,5,99,, ,
1439,6,99,, ,
1440,1,3,1, ,
1440,2,99,, ,
1440,3,99,, ,
1440,4,99,, ,
1440,5,99,, ,
1440,6,99,, ,
1441,1,99,, ,
1441,2,99,, ,
1441,3,99,, ,
1441,4,99,, ,
1441,5,99,, ,
1441,6,99,, ,
1442,1,1,, ,1
1442,2,1,, ,1
1442,3,1,, ,1
1442,4,1,, ,1
1442,5,1,, ,1
1442,6,1,, ,1
1443,1,3,2, ,
1443,2,3,2, ,
1443,3,3,2, ,
1443,4,3,2, ,
1443,5,3,2, ,
1443,6,3,2, ,
1468,1,2,, ,1
1468,2,99,, ,
1468,3,99,, ,
1468,4,99,, ,
1468,5,99,, ,
1468,6,99,, ,
1470,1,1,, ,1
1470,2,99,, ,
1470,3,99,, ,
1470,4,99,, ,
1470,5,99,, ,
1470,6,99,, ,
1472,1,99,, ,
1472,2,99,, ,
1472,3,99,, ,
1472,4,99,, ,
1472,5,99,, ,
1472,6,99,, ,
1473,1,2,, ,1
1473,2,1,, ,1
1473,3,1,, ,1
1473,4,2,, ,1
1473,5,1,, ,1
1473,6,2,, ,1
1475,1,99,, ,
1475,2,99,, ,
1475,3,99,, ,
1475,4,99,, ,
1475,5,99,, ,
1475,6,99,, ,
1477,1,99,, ,
1477,2,99,, ,
1477,3,99,, ,
1477,4,99,, ,
1477,5,99,, ,
1477,6,99,, ,
1478,1,3,3, ,
1478,2,3,3, ,
1478,3,3,3, ,
1478,4,3,3, ,
1478,5,99,, ,
1478,6,99,, ,
1479,1,2,, ,2
1479,2,99,, ,
1479,3,99,, ,
1479,4,99,, ,
1479,5,3,1, ,
1479,6,99,, ,
1480,1,99,, ,
1480,2,99,, ,
1480,3,99,, ,
1480,4,99,, ,
1480,5,99,, ,
1480,6,99,, ,
1481,1,3,2, ,
1481,2,3,2, ,
1481,3,99,, ,
1481,4,99,, ,
1481,5,99,, ,
1481,6,99,, ,
1595,1,1,, ,1
1595,2,99,, ,
1595,3,99,, ,
1595,4,99,, ,
1595,5,99,, ,
1595,6,99,, ,
1597,1,1,, ,1
1597,2,1,, ,1
1597,3,99,, ,
1597,4,99,, ,
1597,5,99,, ,
1597,6,99,, ,
1598,1,2,, ,1
1598,2,99,, ,
1598,3,99,, ,
1598,4,99,, ,
1598,5,99,, ,
1598,6,99,, ,
1599,1,99,, ,
1599,2,99,, ,
1599,3,99,, ,
1599,4,99,, ,
1599,5,99,, ,
1599,6,99,, ,
1600,1,99,, ,
1600,2,99,, ,
1600,3,99,, ,
1600,4,99,, ,
1600,5,99,, ,
1600,6,99,, ,
1694,1,99,, ,
1694,2,99,, ,
1694,3,99,, ,
1694,4,99,, ,
1694,5,99,, ,
1694,6,99,, ,
1695,1,99,, ,
1695,2,99,, ,
1695,3,99,, ,
1695,4,99,, ,
1695,5,99,, ,
1695,6,99,, ,
1697,1,99,, ,
1697,2,99,, ,
1697,3,99,, ,
1697,4,99,, ,
1697,5,3,2, ,
1697,6,99,, ,
1698,1,1,, ,1
1698,2,1,, ,1
1698,3,99,, ,
1698,4,99,, ,
1698,5,99,, ,
1698,6,99,, ,
1699,1,99,, ,
1699,2,99,, ,
1699,3,99,, ,
1699,4,99,, ,
1699,5,99,, ,
1699,6,99,, ,
1700,1,99,, ,
1700,2,99,, ,
1700,3,99,, ,
1700,4,99,, ,
1700,5,99,, ,
1700,6,99,, ,
1731,1,99,, ,
1731,2,99,, ,
1731,3,2,, ,2
1731,4,99,, ,
1731,5,99,, ,
1731,6,99,, ,
1732,1,99,, ,
1732,2,99,, ,
1732,3,99,, ,
1732,4,99,, ,
1732,5,99,, ,
1732,6,99,, ,
1733,1,99,, ,
1733,2,99,, ,
1733,3,99,, ,
1733,4,99,, ,
1733,5,99,, ,
1733,6,99,, ,
1734,1,1,, ,1
1734,2,99,, ,
1734,3,99,, ,
1734,4,99,, ,
1734,5,99,, ,
1734,6,99,, ,
1735,1,1,, ,1
1735,2,3,1, ,
1735,3,1,, ,1
1735,4,1,, ,1
1735,5,1,, ,1
1735,6,1,, ,1
1739,1,1,, ,1
1739,2,1,, ,1
1739,3,99,, ,
1739,4,99,, ,
1739,5,99,, ,
1739,6,99,, ,
1740,1,99,, ,
1740,2,99,, ,
1740,3,99,, ,
1740,4,99,, ,
1740,5,99,, ,
1740,6,99,, ,
1752,1,1,, ,5
1752,2,1,, ,5
1752,3,1,, ,2
1752,4,1,, ,2
1752,5,1,, ,2
1752,6,1,, ,2
1754,1,1,, ,4
1754,2,1,, ,3
1754,3,1,, ,4
1754,4,1,, ,4
1754,5,1,, ,4
1754,6,1,, ,4
1756,1,1,, ,1
1756,2,1,, ,1
1756,3,99,, ,
1756,4,99,, ,
1756,5,99,, ,
1756,6,99,, ,
1760,1,1,, ,1
1760,2,99,, ,
1760,3,99,, ,
1760,4,99,, ,
1760,5,99,, ,
1760,6,99,, ,
1762,1,2,, ,1
1762,2,99,, ,
1762,3,99,, ,
1762,4,99,, ,
1762,5,99,, ,
1762,6,99,, ,
1763,1,1,, ,3
1763,2,1,, ,3
1763,3,1,, ,4
1763,4,1,, ,3
1763,5,1,, ,3
1763,6,1,, ,4
1766,1,99,, ,
1766,2,99,, ,
1766,3,99,, ,
1766,4,99,, ,
1766,5,99,, ,
1766,6,99,, ,
1767,1,1,, ,1
1767,2,2,, ,1
1767,3,2,, ,1
1767,4,2,, ,1
1767,5,2,, ,1
1767,6,3,4, ,
1769,1,3,2, ,
1769,2,3,2, ,
1769,3,3,2, ,
1769,4,3,2, ,
1769,5,3,2, ,
1769,6,3,2, ,
1771,1,1,, ,1
1771,2,1,, ,2
1771,3,1,, ,2
1771,4,3,2, ,
1771,5,1,, ,3
1771,6,1,, ,2
1773,1,99,, ,
1773,2,3,2, ,
1773,3,99,, ,
1773,4,99,, ,
1773,5,99,, ,
1773,6,99,, ,
1774,1,99,, ,
1774,2,99,, ,
1774,3,99,, ,
1774,4,99,, ,
1774,5,99,, ,
1774,6,99,, ,
1778,1,1,, ,2
1778,2,99,, ,
1778,3,99,, ,
1778,4,99,, ,
1778,5,99,, ,
1778,6,99,, ,
1779,1,99,, ,
1779,2,99,, ,
1779,3,99,, ,
1779,4,99,, ,
1779,5,99,, ,
1779,6,99,, ,
1780,1,1,, ,1
1780,2,3,1, ,
1780,3,1,, ,5
1780,4,1,, ,98
1780,5,1,, ,1
1780,6,1,, ,1
1784,1,1,, ,2
1784,2,99,, ,
1784,3,99,, ,
1784,4,99,, ,
1784,5,99,, ,
1784,6,99,, ,
1786,1,1,, ,2
1786,2,99,, ,
1786,3,99,, ,
1786,4,99,, ,
1786,5,99,, ,
1786,6,99,, ,
1787,1,1,, ,1
1787,2,99,, ,
