HH_Id,HH_Member_Roster,HH_Member_Id,HH_Member_Name,HH_Mem_Gender,HH_Mem_Age,HHH_Reln,Marital_Status,Primary_Occpn,Primary_Occpn_Othr,Month_Worked,Working_Hrs_Week,Sec_Occpn,Sec_Occpn_Othr,Month_Worked,Working_Hrs_Week,Read_Write_Yn,Education,Education_Othr,Decision_Involvment
1337,5,2,Removed,1,38,0,1,1, ,12,28,2, ,8,12,1,4, ,2
1337,5,3,Removed,1,20,3,3,1, ,12,15,2, ,5,10,1,6, ,2
1337,5,4,Removed,1,18,3,2,10, ,,,1, ,12,8,1,10, ,1
1337,5,5,Removed,2,17,3,2,10, ,,,2, ,7,15,1,10, ,2
1339,4,1,Removed,2,42,1,1,2, ,7,30,3, ,12,20,1,7, ,4
1339,4,2,Removed,1,35,0,1,1, ,12,28,3, ,12,15,0,2, ,3
1339,4,3,Removed,1,18,3,2,10, ,,,2, ,7,20,1,11, ,2
1339,4,4,Removed,1,16,3,2,10, ,,,3, ,12,15,1,10, ,1
1340,2,1,Removed,2,32,1,1,2, ,12,42,3, ,12,35,1,7, ,3
1340,2,2,Removed,1,28,2,1,1, ,12,56,3, ,6,35,0,0, ,3
1341,2,1,Removed,1,75,0,4,2, ,7,10,1, ,12,15,0,0, ,4
1341,2,2,Removed,2,25,14,2,2, ,7,24,3, ,12,24,1,9, ,1
1342,2,1,Removed,1,50,1,1,2, ,7,20,3, ,12,10,1,4, ,3
1342,2,2,Removed,1,40,0,1,1, ,12,30,2, ,7,10,0,0, ,3
1416,2,1,Removed,2,32,1,1,2, ,6,24,3, ,12,15,1,4, ,3
1416,2,2,Removed,1,28,0,1,1, ,12,25,2, ,6,10,0,0, ,3
1418,1,1,Removed,1,60,0,4,2, ,7,20,1, ,12,20,0,0, ,4
1420,2,1,Removed,2,40,1,1,2, ,7,24,3, ,12,15,0,97, ,3
1420,2,2,Removed,1,35,0,1,1, ,12,28,2, ,7,10,0,0, ,3
1421,1,1,Removed,1,75,0,4,2, ,3,15,1, ,12,15,0,0, ,4
1424,2,1,Removed,2,60,1,1,2, ,7,28,3, ,12,15,0,3, ,3
1424,2,2,Removed,1,50,0,1,1, ,12,20,2, ,3,10,0,0, ,2
1425,2,1,Removed,2,45,1,1,2, ,6,28,3, ,12,15,1,5, ,3
1425,2,2,Removed,1,30,0,1,1, ,12,35,3, ,12,10,0,0, ,3
1430,2,1,Removed,2,38,1,1,2, ,7,24,3, ,12,15,0,0, ,3
1430,2,2,Removed,1,35,0,1,1, ,12,24,2, ,7,10,0,0, ,3
1431,3,1,Removed,2,38,1,1,2, ,7,24,3, ,12,15,1,3, ,3
1431,3,2,Removed,1,33,0,1,1, ,12,20,2, ,6,12,0,0, ,2
1431,3,3,Removed,1,18,3,2,10, ,,,1, ,12,15,1,8, ,1
1433,4,1,Removed,2,60,1,1,2, ,6,20,3, ,12,12,0,2, ,3
1433,4,2,Removed,1,50,0,1,1, ,12,21,3, ,12,10,0,0, ,3
1433,4,3,Removed,2,22,3,2,2, ,6,15,3, ,12,15,1,6, ,2
1433,4,4,Removed,2,16,3,1,10, ,,,3, ,12,20,1,7, ,1
1453,3,1,Removed,2,55,1,1,2, ,7,24,7, ,12,40,1,5, ,3
1453,3,2,Removed,1,48,0,1,1, ,12,24,2, ,7,10,0,0, ,3
1453,3,3,Removed,2,18,3,2,2, ,7,24,3, ,12,15,1,10, ,2
1454,3,1,Removed,2,67,1,1,2, ,8,40,99, ,,,0,97, ,4
1454,3,2,Removed,1,60,2,1,1, ,12,28,2, ,6,20,0,97, ,2
1454,3,3,Removed,1,18,3,2,10, ,,,1, ,12,28,1,7, ,1
1455,4,1,Removed,2,67,1,1,2, ,8,40,99, ,,,0,99,Iliterate,4
1455,4,2,Removed,1,65,2,1,1, ,12,21,2, ,5,20,0,99,Iliterate,2
1455,4,3,Removed,2,18,3,2,10, ,,,2, ,8,20,1,9, ,1
1455,4,4,Removed,1,20,3,2,10, ,,,1, ,12,21,1,10, ,1
1456,3,1,Removed,2,49,1,1,2, ,8,40,8, ,12,72,1,4, ,4
1456,3,2,Removed,1,46,2,1,1, ,12,28,2, ,5,20,0,99,Iliterate,2
1456,3,3,Removed,2,22,3,2,2, ,8,40,99, ,,,1,10, ,1
1458,5,1,Removed,2,65,1,1,2, ,7,15,3, ,12,10,1,6, ,3
1458,5,2,Removed,1,55,0,1,1, ,12,21,3, ,12,15,0,0, ,3
1458,5,3,Removed,2,26,3,2,10, ,,,2, ,6,20,1,10, ,2
1458,5,4,Removed,2,24,3,2,10, ,,,2, ,7,20,1,9, ,2
1458,5,5,Removed,2,19,3,2,10, ,,,3, ,12,20,1,8, ,1
1459,4,1,Removed,2,70,1,1,2, ,7,20,99, ,,,0,0, ,3
1459,4,2,Removed,1,60,0,1,1, ,12,24,2, ,6,15,0,0, ,3
1459,4,3,Removed,2,20,3,2,2, ,7,30,3, ,12,15,1,7, ,2
1459,4,4,Removed,2,16,3,2,10, ,,,2, ,4,20,1,11, ,2
1460,3,1,Removed,2,78,1,1,2, ,6,20,3, ,12,10,0,97, ,3
1460,3,2,Removed,1,56,0,1,1, ,12,20,2, ,6,15,0,0, ,3
1460,3,3,Removed,2,30,3,2,2, ,7,30,3, ,12,20,1,6, ,2
1461,4,1,Removed,2,65,1,1,2, ,8,12,99, ,,,1,5, ,4
1461,4,2,Removed,1,62,2,1,1, ,12,28,2, ,4,12,0,97, ,2
1461,4,3,Removed,2,20,3,2,10, ,,,2, ,8,30,1,7, ,1
1461,4,4,Removed,2,16,3,2,10, ,,,2, ,8,30,1,4, ,1
1462,2,1,Removed,1,55,0,4,2, ,7,20,99, ,,,1,4, ,4
1462,2,2,Removed,1,23,3,2,10, ,,,99, ,,,1,13, ,1
1463,8,1,Removed,2,73,1,1,2, ,8,20,99, ,,,0,97, ,4
1463,8,2,Removed,1,54,2,1,1, ,12,28,2, ,6,28,0,99,iliterate,2
1463,8,3,Removed,2,28,3,2,8, ,12,48,2, ,4,21,1,9, ,1
1463,8,4,Removed,2,25,3,2,2, ,8,40,99, ,,,0,2, ,1
1463,8,5,Removed,1,23,3,2,1, ,12,21,2, ,4,28,1,8, ,1
1463,8,6,Removed,1,20,3,2,1, ,12,14,2, ,3,20,1,10, ,1
1463,8,7,Removed,1,17,3,2,10, ,,,1, ,12,14,1,10, ,1
1463,8,8,Removed,1,92,5,4,13, ,,,99, ,,,0,99,Iliterate,1
1464,2,1,Removed,1,60,0,4,1, ,12,56,2, ,12,35,0,0, ,3
1464,2,2,Removed,2,16,3,2,10, ,,,2, ,6,28,1,8, ,2
1465,4,1,Removed,2,62,1,1,7, ,12,42,2, ,10,28,1,8, ,3
1465,4,2,Removed,1,46,2,1,1, ,12,42,3, ,12,28,1,3, ,3
1465,4,3,Removed,2,22,3,2,10, ,,,2, ,6,42,1,13, ,2
1465,4,4,Removed,1,16,3,2,10, ,,,1, ,12,35,1,11, ,2
1466,2,1,Removed,2,32,1,1,2, ,7,36,3, ,12,24,1,7, ,3
1466,2,2,Removed,1,30,0,1,1, ,12,28,2, ,6,16,0,0, ,3
1512,3,1,Removed,1,52,0,4,2, ,7,20,1, ,12,20,0,0, ,4
1512,3,2,Removed,2,16,3,2,2, ,7,15,3, ,12,15,1,5, ,1
1512,3,3,Removed,2,15,3,2,3, ,12,24,99, ,,,0,2, ,1
1514,2,1,Removed,2,53,1,1,2, ,7,28,3, ,12,15,0,0, ,3
1514,2,2,Removed,1,45,0,1,1, ,12,30,2, ,4,10,0,0, ,3
1515,2,1,Removed,2,65,1,1,2, ,7,18,3, ,12,10,0,0, ,3
1515,2,2,Removed,1,50,0,1,1, ,12,24,3, ,12,5,0,0, ,3
1516,3,1,Removed,2,47,1,1,2, ,7,28,3, ,12,20,1,3, ,3
1516,3,2,Removed,1,40,0,1,1, ,12,24,2, ,3,15,0,0, ,3
1516,3,3,Removed,2,18,3,2,2, ,7,20,3, ,12,24,1,6, ,2
1517,2,1,Removed,2,55,1,1,2, ,7,20,3, ,12,10,0,0, ,3
1517,2,2,Removed,1,47,0,1,1, ,12,28,2, ,4,15,0,0, ,3
1518,3,1,Removed,2,50,1,1,2, ,7,28,3, ,12,15,0,0, ,4
1518,3,2,Removed,1,42,0,1,1, ,12,21,2, ,7,12,0,0, ,3
1518,3,3,Removed,2,20,3,2,2, ,7,24,3, ,12,15,1,5, ,2
1521,2,1,Removed,2,42,1,1,2, ,7,36,3, ,12,15,0,0, ,3
1521,2,2,Removed,1,38,0,1,1, ,12,30,2, ,4,12,0,0, ,2
1522,3,1,Removed,2,65,1,1,2, ,6,20,3, ,12,15,0,0, ,3
1522,3,2,Removed,1,50,0,1,1, ,12,20,2, ,6,15,1,0, ,2
1522,3,3,Removed,2,22,3,3,2, ,6,30,3, ,12,20,1,6, ,2
1525,3,1,Removed,2,55,1,1,2, ,7,24,3, ,12,10,0,0, ,3
1525,3,2,Removed,1,50,0,1,1, ,12,20,2, ,6,15,0,0, ,3
1525,3,3,Removed,1,17,3,2,10, ,,,1, ,12,20,1,7, ,1
1526,2,1,Removed,2,52,1,1,2, ,7,30,3, ,12,15,0,3, ,3
1526,2,2,Removed,1,45,0,1,1, ,12,36,2, ,4,12,0,0, ,2
1527,4,1,Removed,2,61,1,1,2, ,12,42,3, ,12,35,0,0, ,3
1527,4,2,Removed,1,55,2,1,1, ,12,56,3, ,12,28,0,0, ,3
1527,4,3,Removed,2,20,3,2,10, ,,,2, ,8,35,1,10, ,2
1527,4,4,Removed,1,22,3,2,10, ,,,1, ,12,28,1,10, ,2
1528,3,1,Removed,2,48,1,1,2, ,7,30,3, ,12,20,1,5, ,3
1528,3,2,Removed,1,40,0,1,1, ,12,32,3, ,12,15,0,0, ,3
1528,3,3,Removed,2,17,3,2,10, ,,,2, ,7,24,1,6, ,1
1529,6,1,Removed,2,41,1,1,2, ,10,56,3, ,12,28,0,0, ,3
1529,6,2,Removed,1,38,2,1,1, ,12,56,3, ,12,20,0,0, ,2
1529,6,3,Removed,2,20,3,2,10, ,,,3, ,12,28,1,9, ,2
1529,6,4,Removed,1,18,3,2,10, ,,,1, ,12,28,1,10, ,2
1529,6,5,Removed,1,16,3,2,10, ,,,1, ,12,28,1,11, ,2
1529,6,6,Removed,2,15,3,2,10, ,,,3, ,12,28,1,5, ,2
1530,5,1,Removed,2,42,1,1,2, ,12,56,4, ,12,28,1,12, ,3
1530,5,2,Removed,1,38,2,1,1, ,12,56,3, ,12,35,0,0, ,2
1530,5,3,Removed,1,24,3,2,10, ,,,1, ,12,28,1,10, ,2
1530,5,4,Removed,1,22,3,2,10, ,,,1, ,12,28,1,12, ,2
1530,5,5,Removed,1,17,3,2,10, ,,,1, ,12,28,1,8, ,2
1531,2,1,Removed,2,41,1,1,2, ,6,28,3, ,12,20,1,2, ,3
1531,2,2,Removed,1,33,0,1,1, ,12,30,2, ,4,10,0,0, ,3
1533,4,1,Removed,2,48,1,1,2, ,12,42,3, ,12,42,1,4, ,3
1533,4,2,Removed,1,41,2,1,1, ,12,56,3, ,12,42,0,0, ,3
1533,4,3,Removed,2,20,3,2,7, ,10,35,2, ,6,28,1,13, ,2
1533,4,4,Removed,2,17,3,2,10, ,,,2, ,6,35,1,8, ,2
1534,3,1,Removed,2,53,1,1,2, ,12,56,3, ,12,35,0,0, ,3
1534,3,2,Removed,1,42,2,1,1, ,12,56,3, ,12,28,0,0, ,3
1534,3,3,Removed,2,22,3,2,10, ,,,2, ,6,28,1,10, ,2
1535,4,1,Removed,2,78,0,1,2, ,4,30,99, ,,,0,0, ,3
1535,4,2,Removed,1,60,2,1,1, ,12,35,99, ,,,0,0, ,3
1535,4,3,Removed,1,50,3,2,1, ,12,42,99, ,,,1,9, ,3
1535,4,4,Removed,1,19,4,2,10, ,,,99, ,,,1,2, ,2
1536,2,1,Removed,2,75,0,1,2, ,4,35,99, ,,,0,0, ,3
1536,2,2,Removed,1,53,2,1,1, ,12,38,99, ,,,0,0, ,3
1539,3,1,Removed,2,56,0,1,2, ,8,45,99, ,,,0,0, ,3
1539,3,2,Removed,1,46,2,1,1, ,12,40,99, ,,,1,0, ,3
1539,3,3,Removed,2,17,3,2,10, ,,,99, ,,,1,9, ,2
1540,3,1,Removed,2,42,0,1,2, ,6,42,99, ,,,1,2, ,3
1540,3,2,Removed,1,36,2,1,1, ,12,40,99, ,,,0,0, ,3
1540,3,3,Removed,1,17,3,2,10, ,,,99, ,,,1,9, ,2
1542,5,1,Removed,2,46,1,1,2, ,7,36,99, ,,,0,0, ,4
1542,5,2,Removed,1,40,0,1,1, ,12,30,2, ,5,16,0,0, ,3
1542,5,3,Removed,1,22,3,2,10, ,,,1, ,6,24,1,10, ,2
1542,5,4,Removed,2,19,3,2,10, ,,,2, ,6,26,1,8, ,2
1542,5,5,Removed,1,15,3,2,10, ,,,1, ,5,16,1,7, ,1
1543,3,1,Removed,2,45,0,1,2, ,8,40,99, ,,,0,0, ,3
1543,3,2,Removed,1,33,2,1,1, ,12,42,99, ,,,0,0, ,3
1543,3,3,Removed,2,16,3,2,10, ,,,99, ,,,1,8, ,3
1545,4,1,Removed,2,72,1,1,2, ,4,30,99, ,,,0,97, ,4
1545,4,2,Removed,1,58,0,1,2, ,5,30,1, ,12,26,0,0, ,3
1545,4,3,Removed,2,18,1,2,2, ,4,40,99, ,,,1,8, ,3
1545,4,4,Removed,1,15,3,2,10, ,,,1, ,12,36,1,8, ,3
1546,2,1,Removed,2,52,0,1,2, ,8,45,99, ,,,1,6, ,2
1546,2,2,Removed,1,34,2,1,1, ,12,42,99, ,,,0,0, ,3
1548,3,1,Removed,2,40,0,1,2, ,8,45,99, ,,,0,0, ,3
1548,3,2,Removed,1,36,2,1,1, ,12,40,99, ,,,0,0, ,3
1548,3,3,Removed,2,16,3,2,10, ,,,99, ,,,1,10, ,2
1549,4,1,Removed,2,41,1,1,2, ,4,36,1, ,12,26,1,97, ,4
1549,4,2,Removed,1,38,0,1,1, ,12,35,2, ,4,21,0,0, ,3
1549,4,3,Removed,2,17,3,2,10, ,,,2, ,4,30,1,5, ,2
1549,4,4,Removed,1,15,3,2,10, ,,,2, ,4,21,1,4, ,1
1551,2,1,Removed,2,43,0,1,2, ,6,40,99, ,,,1,7, ,3
1551,2,2,Removed,1,31,2,3,1, ,12,40,99, ,,,0,0, ,3
1552,3,1,Removed,2,54,1,1,2, ,5,40,1, ,12,16,0,0, ,4
1552,3,2,Removed,1,40,0,1,1, ,12,36,2, ,5,26,0,0, ,3
1552,3,3,Removed,2,16,3,2,10, ,,,2, ,5,30,1,9, ,2
1553,4,1,Removed,2,52,0,1,2, ,8,36,99, ,,,0,0, ,3
1553,4,2,Removed,1,28,2,1,1, ,12,42,99, ,,,0,0, ,3
1553,4,3,Removed,2,19,3,2,10, ,,,99, ,,,1,9, ,2
1553,4,4,Removed,2,15,3,2,10, ,,,99, ,,,1,7, ,2
1554,5,1,Removed,2,55,0,1,2, ,6,40,99, ,,,1,8, ,3
1554,5,2,Removed,1,50,2,1,1, ,12,35,99, ,,,1,8, ,3
1554,5,3,Removed,2,22,3,2,7, ,12,40,99, ,,,1,10, ,2
1554,5,4,Removed,1,18,3,2,10, ,,,99, ,,,1,12, ,2
1554,5,5,Removed,1,16,3,2,10, ,,,99, ,,,1,9, ,2
1556,1,1,Removed,1,33,0,4,2, ,4,36,1, ,12,21,0,0, ,4
1580,4,1,Removed,2,51,1,1,2, ,7,40,99, ,,,0,0, ,4
1580,4,2,Removed,1,40,0,1,1, ,12,30,2, ,4,21,0,0, ,3
1580,4,3,Removed,1,18,3,2,10, ,,,1, ,12,16,1,7, ,1
1580,4,4,Removed,1,16,3,2,10, ,,,1, ,12,21,1,10, ,1
1581,3,1,Removed,2,70,0,1,2, ,6,40,99, ,,,0,0, ,3
1581,3,2,Removed,1,50,2,1,1, ,12,42,99, ,,,0,0, ,3
1581,3,3,Removed,2,19,3,2,2, ,8,45,99, ,,,1,8, ,2
1582,2,1,Removed,2,55,0,1,2, ,8,45,99, ,,,0,0, ,3
1582,2,2,Removed,1,40,2,1,1, ,12,42,99, ,,,0,0, ,3
1583,3,1,Removed,2,53,0,1,2, ,6,40,3, ,12,16,0,0, ,3
1583,3,2,Removed,1,42,2,1,1, ,12,40,99, ,,,0,0, ,3
1583,3,3,Removed,2,17,3,2,10, ,,,99, ,,,1,8, ,2
1585,3,1,Removed,2,50,0,1,2, ,8,45,99, ,,,1,12, ,3
1585,3,2,Removed,1,36,2,1,1, ,12,42,99, ,,,0,0, ,3
1585,3,3,Removed,2,17,3,2,10, ,,,99, ,,,1,11, ,2
1586,4,1,Removed,2,65,1,1,2, ,4,30,99, ,,,1,97, ,3
1586,4,2,Removed,1,45,0,1,1, ,12,26,2, ,4,21,0,0, ,3
1586,4,3,Removed,1,18,3,2,10, ,,,1, ,12,30,1,3, ,2
1586,4,4,Removed,1,16,3,2,10, ,,,1, ,10,26,1,7, ,1
1587,5,1,Removed,2,80,1,1,2, ,6,21,99, ,,,0,97, ,3
1587,5,2,Removed,1,65,0,1,1, ,12,30,2, ,6,26,0,0, ,3
1587,5,3,Removed,2,27,3,2,2, ,7,36,99, ,,,0,0, ,3
1587,5,4,Removed,1,22,3,2,1, ,12,36,2, ,7,30,1,3, ,3
1587,5,5,Removed,2,20,3,2,2, ,7,30,99, ,,,1,5, ,3
1589,5,1,Removed,2,45,1,1,2, ,7,36,1, ,5,26,0,3, ,4
1589,5,2,Removed,1,43,0,1,1, ,12,30,2, ,5,21,0,0, ,3
1589,5,3,Removed,2,23,3,2,10, ,,,2, ,5,30,1,13, ,2
1589,5,4,Removed,1,20,3,2,10, ,,,1, ,10,24,1,7, ,2
1589,5,5,Removed,2,18,3,2,10, ,,,2, ,7,30,1,6, ,1
1590,5,1,Removed,2,42,1,4,2, ,7,40,99, ,,,1,4, ,4
1590,5,2,Removed,2,23,3,2,2, ,7,36,99, ,,,1,13, ,2
1590,5,3,Removed,2,21,3,2,10, ,,,2, ,7,30,1,8, ,2
1590,5,4,Removed,1,18,3,2,1, ,12,30,99, ,,,1,10, ,3
1590,5,5,Removed,1,15,3,2,10, ,,,1, ,12,26,1,8, ,1
1591,4,1,Removed,2,45,1,1,2, ,7,40,1, ,12,24,1,97, ,4
1591,4,2,Removed,1,35,0,1,1, ,12,30,2, ,5,22,0,0, ,3
1591,4,3,Removed,1,18,3,2,10, ,,,1, ,12,25,1,7, ,2
1591,4,4,Removed,2,16,3,2,10, ,,,2, ,7,30,1,8, ,2
1593,2,1,Removed,2,43,0,1,7, ,12,40,2, ,6,35,1,12, ,3
1593,2,2,Removed,1,30,2,1,1, ,12,45,99, ,,,0,0, ,3
1611,3,1,Removed,2,60,1,1,2, ,8,54,3, ,12,21,1,97, ,3
1611,3,2,Removed,1,51,2,1,1, ,12,60,3, ,12,20,0,0, ,2
1611,3,3,Removed,2,20,3,2,10, ,,,2, ,6,18,1,10, ,2
1612,3,1,Removed,2,64,1,1,2, ,4,42,99, ,,,0,0, ,4
1612,3,2,Removed,1,58,2,1,1, ,12,35,2, ,2,20,0,0, ,3
1612,3,3,Removed,1,29,3,3,1, ,12,21,99, ,,,0,0, ,2
1614,4,1,Removed,2,50,1,1,2, ,12,56,9, ,12,21,0,0, ,3
1614,4,2,Removed,1,45,2,1,1, ,12,70,2, ,12,14,0,0, ,2
1614,4,3,Removed,2,18,3,2,10, ,,,2, ,12,21,1,1, ,2
1614,4,4,Removed,2,16,3,2,10, ,,,2, ,12,21,1,1, ,2
1615,5,1,Removed,2,64,0,1,2, ,8,32,99, ,,,0,0, ,3
1615,5,2,Removed,1,56,2,1,1, ,12,56,99, ,,,0,0, ,2
1615,5,3,Removed,2,17,3,2,10, ,,,99, ,,,1,5, ,3
1615,5,4,Removed,1,16,3,2,10, ,,,99, ,,,1,8, ,1
1615,5,5,Removed,1,15,2,2,10, ,,,99, ,,,1,8, ,2
1616,3,1,Removed,2,50,1,1,2, ,8,63,3, ,12,21,1,3, ,3
1616,3,2,Removed,1,48,2,1,1, ,12,42,2, ,6,28,0,0, ,3
1616,3,3,Removed,2,16,3,2,10, ,,,2, ,8,25,1,9, ,2
1620,3,1,Removed,2,41,1,1,7, ,8,40,6, ,12,20,1,6, ,3
1620,3,2,Removed,1,36,2,1,2, ,8,20,1, ,12,42,1,3, ,2
1620,3,3,Removed,2,28,14,2,2, ,12,64,99, ,,,0,0, ,1
1622,4,1,Removed,2,43,1,1,2, ,7,40,1, ,12,28,1,8, ,3
1622,4,2,Removed,1,37,1,1,1, ,5,32,1, ,12,40,0,0, ,3
1622,4,3,Removed,1,19,3,2,11, ,,,2, ,6,28,1,10, ,2
1622,4,4,Removed,2,15,3,2,10, ,,,2, ,10,30,1,7, ,2
1623,3,1,Removed,2,62,1,1,2, ,7,20,99, ,,,1,5, ,3
1623,3,2,Removed,1,45,0,1,1, ,12,28,99, ,,,0,0, ,2
1623,3,3,Removed,2,20,3,2,2, ,7,36,99, ,,,1,10, ,2
1624,3,1,Removed,2,38,1,1,2, ,7,30,3, ,12,12,0,97, ,3
1624,3,2,Removed,1,35,2,1,1, ,12,40,3, ,12,14,0,0, ,2
1624,3,3,Removed,1,17,3,2,10, ,,,1, ,12,20,1,8, ,1
1626,2,1,Removed,1,62,0,4,2, ,4,30,1, ,3,20,0,0, ,4
1626,2,2,Removed,1,35,3,3,4, ,10,36,1, ,12,18,0,0, ,2
1627,4,1,Removed,2,51,1,1,2, ,12,56,3, ,12,35,0,0, ,3
1627,4,2,Removed,1,45,2,1,1, ,12,56,3, ,12,28,0,0, ,3
1627,4,3,Removed,2,20,3,2,10, ,,,2, ,8,35,1,5, ,2
1627,4,4,Removed,2,15,3,2,10, ,,,2, ,8,28,1,4, ,2
1628,4,1,Removed,2,60,1,1,2, ,10,42,99, ,,,0,0, ,3
1628,4,2,Removed,1,45,2,1,1, ,12,56,3, ,12,28,0,0, ,3
1628,4,3,Removed,1,18,3,2,10, ,,,1, ,12,42,1,4, ,2
1628,4,4,Removed,2,15,3,2,10, ,,,2, ,10,28,1,8, ,2
1629,3,1,Removed,2,46,1,1,2, ,12,56,3, ,12,28,1,4, ,3
1629,3,2,Removed,1,41,2,1,1, ,12,56,3, ,12,28,0,0, ,3
1629,3,3,Removed,1,18,3,2,10, ,,,1, ,12,20,1,11, ,2
1630,4,1,Removed,2,55,1,1,2, ,12,56,3, ,12,28,1,3, ,3
1630,4,2,Removed,1,51,2,1,1, ,12,56,3, ,12,35,0,0, ,3
1630,4,3,Removed,2,20,3,2,10, ,,,2, ,6,28,1,13, ,2
1630,4,4,Removed,2,18,3,2,2, ,10,56,3, ,12,28,1,3, ,2
1631,4,1,Removed,2,60,1,1,2, ,12,42,3, ,12,42,0,0, ,3
1631,4,2,Removed,1,40,2,1,1, ,12,42,3, ,12,28,0,0, ,3
1631,4,3,Removed,2,20,3,2,11, ,,,2, ,12,42,1,12, ,2
1631,4,4,Removed,1,18,3,2,10, ,,,1, ,12,28,1,10, ,2
1632,3,1,Removed,2,52,1,1,2, ,12,56,3, ,12,28,0,0, ,3
1632,3,2,Removed,1,45,2,1,1, ,12,56,3, ,12,28,0,0, ,3
1632,3,3,Removed,2,23,3,2,2, ,12,56,3, ,12,35,0,0, ,2
1633,5,1,Removed,2,65,1,1,2, ,10,42,3, ,12,35,0,2, ,3
1633,5,2,Removed,1,42,2,1,1, ,12,56,3, ,12,42,0,0, ,3
1633,5,3,Removed,2,22,3,2,10, ,,,2, ,8,42,1,4, ,2
1633,5,4,Removed,1,17,3,2,10, ,,,1, ,12,28,1,8, ,2
1633,5,5,Removed,1,15,3,2,10, ,,,1, ,12,28,1,6, ,2
1634,3,1,Removed,2,50,1,1,2, ,8,56,3, ,12,42,1,4, ,3
1634,3,2,Removed,1,45,2,1,1, ,12,42,3, ,12,42,0,0, ,3
1634,3,3,Removed,1,19,3,2,10, ,,,1, ,12,35,1,10, ,2
1636,2,1,Removed,2,55,1,1,2, ,12,56,3, ,12,28,1,3, ,3
1636,2,2,Removed,1,49,2,1,1, ,12,56,3, ,12,35,0,0, ,3
1638,5,1,Removed,2,75,1,1,13, ,,,99, ,,,1,3, ,3
1638,5,2,Removed,1,50,2,1,1, ,12,42,3, ,12,35,0,0, ,3
1638,5,3,Removed,1,25,3,2,1, ,12,42,3, ,12,42,1,3, ,2
1638,5,4,Removed,2,24,3,2,11, ,,,2, ,10,42,1,13, ,2
1638,5,5,Removed,1,21,3,2,11, ,,,1, ,12,42,1,13, ,2
1639,4,1,Removed,2,63,1,1,2, ,12,42,3, ,12,35,1,7, ,3
1639,4,2,Removed,1,54,2,1,1, ,12,56,3, ,12,28,1,0, ,3
1639,4,3,Removed,2,19,3,2,10, ,,,2, ,12,28,1,8, ,2
1639,4,4,Removed,2,16,3,2,10, ,,,2, ,12,28,1,10, ,2
1640,4,1,Removed,2,65,1,1,2, ,12,42,3, ,12,28,0,0, ,3
1640,4,2,Removed,1,50,2,1,1, ,12,56,3, ,12,35,0,0, ,2
1640,4,3,Removed,2,17,3,2,10, ,,,2, ,12,28,1,9, ,2
1640,4,4,Removed,1,16,3,2,10, ,,,1, ,12,28,1,9, ,2
1641,3,1,Removed,2,45,1,1,2, ,9,56,3, ,12,28,0,0, ,4
1641,3,2,Removed,1,38,2,1,2, ,8,35,1, ,12,24,0,0, ,2
1641,3,3,Removed,2,16,3,2,10, ,,,2, ,7,35,1,5, ,2
1642,2,1,Removed,2,65,1,1,2, ,7,45,3, ,12,21,0,0, ,4
1642,2,2,Removed,1,54,2,1,1, ,12,28,3, ,12,21,0,0, ,2
1643,5,1,Removed,2,54,1,1,2, ,9,56,3, ,12,35,0,0, ,4
1643,5,2,Removed,1,45,2,1,2, ,8,45,1, ,12,28,0,0, ,3
1643,5,3,Removed,2,21,3,2,2, ,9,56,3, ,12,14,1,6, ,3
1643,5,4,Removed,2,17,3,2,10, ,,,2, ,9,35,1,5, ,2
1643,5,5,Removed,2,16,3,2,10, ,,,2, ,9,35,1,4, ,2
1644,4,1,Removed,2,45,1,1,2, ,9,60,3, ,12,21,0,0, ,4
1644,4,2,Removed,1,40,2,1,2, ,6,35,1, ,12,21,0,0, ,2
1644,4,3,Removed,2,17,3,2,2, ,9,56,3, ,12,35,0,0, ,2
1644,4,4,Removed,2,16,3,2,2, ,9,45,3, ,12,28,0,0, ,1
1645,3,1,Removed,2,53,1,1,2, ,9,56,3, ,12,21,1,1, ,4
1645,3,2,Removed,1,45,2,1,2, ,6,45,1, ,12,21,0,0, ,2
1645,3,3,Removed,1,16,3,2,10, ,,,1, ,12,21,1,6, ,1
1647,2,1,Removed,1,50,0,4,2, ,6,45,1, ,12,27,0,0, ,3
1647,2,2,Removed,2,25,3,2,10, ,,,2, ,7,35,1,13, ,2
1648,3,1,Removed,1,40,0,4,2, ,9,40,1, ,12,32,0,0, ,4
1648,3,2,Removed,2,15,3,2,10, ,,,2, ,9,35,1,7, ,2
1648,3,3,Removed,2,17,3,2,10, ,,,2, ,8,28,1,10, ,2
1649,4,1,Removed,2,55,1,1,2, ,9,56,3, ,12,35,0,0, ,4
1649,4,2,Removed,1,50,2,1,1, ,12,42,2, ,8,27,0,0, ,3
1649,4,3,Removed,2,19,3,2,2, ,9,46,3, ,12,35,0,0, ,2
1649,4,4,Removed,2,17,3,2,10, ,,,2, ,8,35,1,4, ,2
1651,2,1,Removed,2,46,1,1,2, ,9,60,3, ,12,27,0,0, ,4
1651,2,2,Removed,1,40,2,1,2, ,7,6,2, ,12,35,0,0, ,2
1652,2,1,Removed,2,72,1,1,2, ,7,35,3, ,12,42,1,4, ,4
1652,2,2,Removed,1,56,2,1,1, ,12,35,2, ,8,28,0,0, ,3
1675,2,1,Removed,2,44,1,1,2, ,12,50,3, ,12,28,0,0, ,3
