HH_Id,HH_Activity_M,Activity_Part_M,Decision_maker_Actvty_M,Influence_Decision_Actvty_M,Own_Decision_Actvty_M
653,2,0,,,
653,3,0,,,
653,4,0,,,
653,5,0,,,
653,6,0,,,
653,7,0,,,
654,1,1,1,1,3
654,2,1,1,1,3
654,3,1,1,1,3
654,4,1,1,1,3
654,5,1,1,1,3
654,6,1,1,1,3
654,7,1,1,1,3
656,,,,,
657,1,1,5,3,4
657,2,1,5,3,4
657,3,1,5,3,4
657,4,1,5,3,4
657,5,1,5,3,3
657,6,2,5,3,3
657,7,1,98,,
658,1,1,5,3,4
658,2,1,5,3,4
658,3,1,5,3,4
658,4,1,5,3,4
658,5,1,1,3,4
658,6,1,5,3,4
658,7,1,98,,
659,1,1,2,3,3
659,2,1,2,3,3
659,3,1,2,3,3
659,4,1,2,3,3
659,5,1,2,3,3
659,6,1,2,3,3
659,7,1,2,2,3
660,1,1,1,1,3
660,2,1,1,1,3
660,3,1,1,1,3
660,4,1,1,1,3
660,5,1,1,1,3
660,6,1,1,1,3
660,7,1,1,1,3
662,1,1,2,3,3
662,2,1,2,3,3
662,3,1,2,3,3
662,4,1,2,3,3
662,5,1,2,3,3
662,6,1,2,3,3
662,7,1,2,3,3
664,1,1,1,2,2
664,2,1,3,2,2
664,3,1,3,2,2
664,4,1,3,2,2
664,5,1,3,2,2
664,6,1,3,2,2
664,7,1,3,2,2
665,1,1,3,2,3
665,2,0,,,
665,3,1,3,2,3
665,4,0,,,
665,5,0,,,
665,6,0,,,
665,7,0,,,
667,1,1,5,3,4
667,2,1,5,3,4
667,3,1,5,3,4
667,4,1,5,3,4
667,5,1,5,3,4
667,6,1,5,3,4
667,7,1,5,3,4
668,1,1,1,1,3
668,2,1,5,1,3
668,3,1,1,1,3
668,4,1,1,1,3
668,5,1,1,2,3
668,6,1,1,2,3
668,7,1,5,1,3
670,1,1,1,3,3
670,2,1,1,3,3
670,3,1,1,3,3
670,4,1,2,3,3
670,5,1,1,3,3
670,6,1,2,3,3
670,7,1,2,3,3
671,1,1,1,3,3
671,2,1,1,3,3
671,3,1,1,3,3
671,4,1,1,2,3
671,5,1,2,3,3
671,6,1,2,2,2
671,7,1,2,2,2
672,1,1,1,3,2
672,2,1,1,2,2
672,3,1,1,2,2
672,4,0,,,
672,5,1,1,2,2
672,6,1,1,2,2
672,7,1,1,2,2
673,,,,,
674,1,1,1,2,2
674,2,1,1,3,3
674,3,1,1,2,3
674,4,1,1,3,3
674,5,1,1,2,2
674,6,1,1,2,2
674,7,1,1,2,2
675,1,1,1,3,4
675,2,1,5,3,4
675,3,1,1,3,4
675,4,1,5,3,4
675,5,1,5,3,4
675,6,1,5,3,4
675,7,1,5,3,4
676,1,1,1,3,3
676,2,1,1,3,3
676,3,1,1,3,3
676,4,1,1,3,3
676,5,1,1,3,3
676,6,1,1,3,2
676,7,1,1,3,3
677,1,1,1,2,2
677,2,1,5,2,2
677,3,1,1,2,1
677,4,1,1,2,2
677,5,1,1,2,1
677,6,1,5,2,2
677,7,0,,,
678,1,1,1,2,3
678,2,1,1,1,3
678,3,1,1,2,2
678,4,1,1,3,2
678,5,1,5,2,4
678,6,1,5,2,3
678,7,1,5,2,3
679,1,1,1,3,4
679,2,1,1,3,4
679,3,1,5,3,4
679,4,1,5,3,4
679,5,1,5,3,4
679,6,1,5,3,4
679,7,1,5,3,4
680,1,0,,,
680,2,1,5,2,3
680,3,1,5,2,3
680,4,1,5,2,3
680,5,1,5,3,4
680,6,0,,,
680,7,1,5,2,2
681,1,1,5,2,2
681,2,1,1,2,3
681,3,1,1,2,1
681,4,1,1,2,1
681,5,1,1,2,2
681,6,1,5,2,2
681,7,1,1,1,1
682,1,1,1,3,3
682,2,1,5,3,4
682,3,1,5,2,3
682,4,1,1,3,3
682,5,1,5,2,2
682,6,1,5,2,3
682,7,1,1,2,2
683,1,1,1,3,4
683,2,1,5,3,4
683,3,1,5,3,4
683,4,1,1,3,4
683,5,1,5,3,4
683,6,1,5,3,4
683,7,1,5,3,4
684,1,1,1,2,3
684,2,1,1,2,2
684,3,1,1,2,2
684,4,1,1,3,3
684,5,1,1,2,2
684,6,1,1,2,2
684,7,1,1,2,3
685,1,1,1,3,4
685,2,1,1,3,4
685,3,1,5,3,4
685,4,1,5,3,4
685,5,1,5,3,4
685,6,1,5,3,4
685,7,1,1,3,4
686,1,1,1,1,3
686,2,1,1,1,3
686,3,1,1,1,3
686,4,1,1,1,3
686,5,1,1,1,3
686,6,1,1,1,3
686,7,0,,,
687,1,1,1,1,3
687,2,1,1,1,3
687,3,1,1,1,3
687,4,1,1,1,3
687,5,1,1,1,3
687,6,1,1,1,3
687,7,0,,,
689,1,1,1,3,3
689,2,0,,,
689,3,1,1,3,3
689,4,1,1,3,3
689,5,1,1,3,3
689,6,1,1,3,3
689,7,1,1,3,3
690,1,1,1,1,3
690,2,1,1,1,3
690,3,1,1,1,3
690,4,1,1,1,3
690,5,1,1,1,2
690,6,1,1,1,2
690,7,1,1,1,2
691,1,1,5,3,4
691,2,1,5,3,4
691,3,1,5,3,4
691,4,1,5,3,4
691,5,1,5,3,4
691,6,1,5,3,4
691,7,1,5,3,4
692,1,1,1,3,3
692,2,1,1,3,3
692,3,1,1,3,3
692,4,1,1,3,3
692,5,1,1,3,3
692,6,1,1,3,3
692,7,0,,,
693,,,,,
694,1,1,5,3,4
694,2,1,5,3,4
694,3,1,5,3,4
694,4,1,1,3,4
694,5,1,5,3,4
694,6,1,5,3,4
694,7,1,5,3,4
695,1,1,1,3,3
695,2,1,1,3,3
695,3,1,1,3,3
695,4,1,1,3,3
695,5,1,1,3,3
695,6,0,,,
695,7,0,,,
696,1,1,1,1,3
696,2,1,1,1,3
696,3,1,1,1,3
696,4,1,1,1,3
696,5,1,1,1,3
696,6,1,1,1,3
696,7,1,1,1,3
697,1,1,5,3,4
697,2,1,5,3,4
697,3,1,1,3,4
697,4,1,1,3,4
697,5,1,5,3,4
697,6,1,1,3,4
697,7,1,5,3,4
698,1,1,1,3,3
698,2,1,1,3,3
698,3,1,1,3,3
698,4,1,1,3,3
698,5,0,,,
698,6,1,1,3,3
698,7,0,,,
699,1,1,1,1,3
699,2,1,1,1,3
699,3,1,1,1,3
699,4,1,1,1,3
699,5,1,1,1,3
699,6,1,1,1,3
699,7,1,1,1,3
700,1,1,1,3,3
700,2,1,1,3,3
700,3,1,1,3,3
700,4,1,1,3,3
700,5,1,1,3,3
700,6,0,,,
700,7,0,,,
701,1,1,1,3,3
701,2,1,1,3,3
701,3,1,1,3,3
701,4,1,1,3,3
701,5,1,1,3,3
701,6,1,1,3,3
701,7,0,,,
702,,,,,
703,1,1,1,3,3
703,2,1,1,3,3
703,3,1,1,3,3
703,4,1,1,3,3
703,5,1,1,3,3
703,6,0,,,
703,7,0,,,
705,1,1,1,3,4
705,2,1,1,3,4
705,3,1,1,3,4
705,4,1,1,3,4
705,5,1,1,3,4
705,6,1,1,3,4
705,7,1,1,3,4
706,1,1,5,3,4
706,2,1,5,3,4
706,3,1,1,3,4
706,4,1,1,3,4
706,5,1,1,3,4
706,6,1,1,3,4
706,7,1,1,3,4
708,1,1,1,1,2
708,2,1,1,1,3
708,3,1,1,1,2
708,4,1,1,1,2
708,5,1,1,1,2
708,6,1,1,1,3
708,7,1,1,1,3
709,1,1,1,2,3
709,2,1,1,3,3
709,3,1,1,3,3
709,4,1,1,3,3
709,5,1,1,3,3
709,6,1,1,3,3
709,7,1,1,3,3
711,1,1,1,3,3
711,2,1,1,3,3
711,3,1,1,3,3
711,4,1,1,3,3
711,5,1,1,3,3
711,6,1,1,3,3
711,7,1,1,3,3
712,1,1,1,1,2
712,2,1,1,1,3
712,3,1,1,1,2
712,4,1,1,1,2
712,5,1,1,1,2
712,6,1,1,1,3
712,7,1,1,1,3
714,1,1,1,1,3
714,2,1,1,1,2
714,3,1,1,1,2
714,4,1,1,1,2
714,5,1,1,1,3
714,6,1,1,1,3
714,7,1,1,1,2
715,1,1,5,1,2
715,2,1,1,1,2
715,3,1,1,1,3
715,4,1,5,1,2
715,5,1,1,1,2
715,6,1,5,1,4
715,7,1,5,1,2
716,1,1,5,3,4
716,2,1,5,3,4
716,3,1,1,3,4
716,4,1,1,3,4
716,5,1,1,3,4
716,6,1,1,3,4
716,7,1,5,3,4
717,1,1,5,3,4
717,2,1,5,3,4
717,3,1,1,3,4
717,4,1,1,3,4
717,5,1,5,3,4
717,6,1,2,3,4
717,7,1,5,3,4
817,1,1,1,1,4
817,2,1,1,1,2
817,3,1,1,3,3
817,4,1,1,1,3
817,5,1,1,1,2
817,6,1,1,1,3
817,7,1,1,1,2
818,1,1,1,3,3
818,2,1,1,3,3
818,3,1,1,3,3
818,4,1,1,3,3
818,5,1,1,3,3
818,6,0,,,
818,7,0,,,
819,1,1,1,3,4
819,2,1,1,3,4
819,3,1,1,3,4
819,4,1,1,3,4
819,5,1,1,3,4
819,6,1,1,3,4
819,7,1,1,3,4
820,1,1,5,3,4
820,2,1,1,3,4
820,3,1,1,3,4
820,4,1,1,3,4
820,5,1,1,3,4
820,6,1,1,3,4
820,7,1,1,3,4
822,,,,,
823,1,1,1,2,2
823,2,1,1,3,3
823,3,1,1,3,3
823,4,1,1,2,2
823,5,1,1,2,3
823,6,1,1,2,2
823,7,1,1,1,2
824,1,1,2,3,4
824,2,1,5,3,4
824,3,1,2,3,4
824,4,1,2,3,4
824,5,1,2,3,4
824,6,1,2,3,4
824,7,1,2,3,4
826,1,1,1,3,4
826,2,1,1,3,4
826,3,1,1,3,4
826,4,1,1,3,4
826,5,1,1,3,4
826,6,1,1,3,4
826,7,1,1,3,4
827,1,1,1,2,3
827,2,1,1,3,2
827,3,1,1,3,2
827,4,1,1,2,3
827,5,1,1,3,3
827,6,1,1,1,3
827,7,1,1,3,3
829,1,1,5,1,3
829,2,1,5,1,3
829,3,1,5,1,2
829,4,1,5,1,2
829,5,1,5,1,2
829,6,1,5,1,2
829,7,1,5,1,2
830,1,1,1,1,3
830,2,1,1,2,2
830,3,1,1,1,3
830,4,1,1,1,3
830,5,1,5,1,2
830,6,1,5,1,2
830,7,1,1,1,4
831,1,1,1,1,3
831,2,1,1,1,2
831,3,1,1,1,2
831,4,1,1,1,3
831,5,1,1,1,3
831,6,1,1,1,3
831,7,1,1,1,3
832,1,1,1,3,3
832,2,1,1,3,3
832,3,1,1,3,3
832,4,1,1,3,3
832,5,1,1,3,3
832,6,1,1,3,3
832,7,0,,,
833,1,1,1,3,3
833,2,1,1,3,3
833,3,1,1,3,3
833,4,1,1,3,3
833,5,1,1,3,3
833,6,0,,,
833,7,0,,,
871,1,1,2,3,3
871,2,1,2,3,3
871,3,1,2,3,3
871,4,1,2,3,3
871,5,1,2,3,3
871,6,1,2,3,3
871,7,1,2,3,3
872,1,1,1,3,4
872,2,1,5,3,4
872,3,1,1,3,4
872,4,1,1,3,4
872,5,1,5,3,4
872,6,1,5,3,4
872,7,1,5,3,4
873,1,1,2,3,3
873,2,1,2,3,3
873,3,1,2,3,3
873,4,0,,,
873,5,1,1,3,3
873,6,1,2,3,3
873,7,1,1,3,3
874,,,,,
875,,,,,
876,1,1,1,2,3
876,2,1,1,3,3
876,3,1,1,3,3
876,4,1,1,3,3
876,5,1,1,3,3
876,6,0,,,
876,7,0,,,
877,1,1,1,1,3
877,2,1,1,1,3
877,3,1,1,1,3
877,4,1,1,1,3
877,5,1,1,1,2
877,6,1,1,1,3
877,7,1,1,1,3
878,1,1,5,3,4
878,2,1,5,3,4
878,3,1,5,3,4
878,4,1,5,3,4
878,5,1,5,3,4
878,6,0,,,
878,7,1,5,3,4
879,1,1,1,3,4
879,2,1,5,3,4
879,3,1,1,3,4
879,4,1,1,3,4
879,5,1,5,3,4
879,6,1,5,3,4
879,7,1,5,3,4
880,1,1,1,2,3
880,2,1,1,2,3
880,3,0,,,
880,4,0,,,
880,5,1,1,2,2
880,6,0,,,
880,7,0,,,
881,1,1,1,1,3
881,2,1,1,1,2
881,3,1,1,1,3
881,4,1,1,1,3
881,5,1,1,1,3
881,6,1,1,1,2
881,7,1,1,1,3
882,1,0,,,
882,2,1,1,3,3
882,3,1,1,3,3
882,4,1,1,3,3
882,5,1,1,3,3
882,6,0,,,
882,7,0,,,
883,1,0,,,
883,2,1,1,3,3
883,3,1,1,3,3
883,4,1,1,3,3
883,5,1,1,3,3
883,6,0,,,
883,7,0,,,
884,1,1,5,3,4
884,2,1,5,3,4
884,3,1,5,3,4
884,4,1,5,3,4
884,5,1,5,3,4
884,6,1,5,3,4
884,7,1,5,3,4
885,1,1,1,3,4
885,2,1,1,3,4
885,3,1,1,3,4
885,4,1,1,3,4
885,5,1,1,3,4
885,6,1,1,3,4
885,7,1,1,3,4
886,1,1,5,3,4
886,2,1,5,3,4
886,3,1,5,3,4
886,4,1,5,3,4
886,5,2,5,3,4
886,6,0,,,
886,7,1,5,3,4
887,1,1,2,3,2
887,2,1,2,2,2
887,3,1,2,1,2
887,4,1,2,2,2
887,5,1,2,2,2
887,6,1,2,2,2
887,7,0,,,
888,1,1,1,2,4
888,2,1,1,2,3
888,3,0,,,
888,4,0,,,
888,5,0,,,
888,6,1,1,2,2
888,7,0,,,
889,1,1,5,3,4
889,2,1,1,3,4
889,3,1,5,3,4
889,4,0,,,
889,5,1,5,3,3
889,6,1,5,3,4
889,7,1,5,3,4
890,1,1,2,3,3
890,2,1,2,3,3
890,3,1,2,3,3
890,4,1,2,3,3
890,5,1,2,3,3
890,6,1,2,3,3
890,7,1,2,3,3
891,1,0,,,
891,2,1,1,3,3
891,3,1,1,3,3
891,4,1,1,3,3
891,5,1,1,3,3
891,6,0,,,
891,7,0,,,
892,1,1,1,3,3
892,2,1,1,3,3
892,3,1,1,3,3
892,4,1,1,3,3
892,5,1,1,3,3
892,6,1,1,3,3
892,7,1,1,3,3
893,1,1,1,3,4
893,2,1,1,3,4
893,3,0,,,
893,4,0,,,
893,5,1,1,3,4
893,6,1,5,3,4
893,7,0,,,
894,1,1,1,3,3
894,2,1,1,3,3
894,3,1,1,3,3
894,4,1,1,3,3
894,5,1,1,3,3
894,6,1,1,3,3
894,7,0,,,
895,1,1,1,1,3
895,2,1,1,1,3
895,3,1,1,2,2
895,4,1,1,1,3
895,5,1,1,1,3
895,6,1,1,1,3
895,7,1,1,1,3
896,1,1,1,1,3
896,2,1,1,1,3
896,3,1,1,1,4
896,4,1,1,1,4
896,5,1,1,1,3
896,6,1,1,1,3
896,7,1,1,1,3
897,1,1,5,3,4
897,2,1,5,3,4
897,3,1,5,3,4
897,4,1,5,3,4
897,5,1,5,3,4
897,6,1,5,3,4
897,7,1,5,3,4
899,,,,,
900,1,1,1,3,4
900,2,2,1,3,4
900,3,0,,,
900,4,1,5,3,4
900,5,1,5,3,4
900,6,1,5,3,4
900,7,1,5,3,4
901,1,1,5,3,4
901,2,1,5,3,4
901,3,1,5,3,4
901,4,1,5,3,4
901,5,1,5,3,4
901,6,1,5,3,4
901,7,1,5,3,4
902,1,1,2,3,3
902,2,1,2,3,3
902,3,1,2,3,3
902,4,1,2,3,3
902,5,1,2,3,3
902,6,1,2,2,3
902,7,1,2,3,3
903,1,1,5,3,4
903,2,1,1,3,4
903,3,1,5,3,4
903,4,1,1,3,4
903,5,1,1,3,4
903,6,0,,,
903,7,0,,,
904,1,1,1,3,3
904,2,1,1,3,3
904,3,1,1,2,3
904,4,1,1,2,3
904,5,1,1,2,3
904,6,1,2,2,2
904,7,1,2,1,3
905,1,1,1,2,3
905,2,1,1,2,2
905,3,1,1,3,3
905,4,1,1,3,3
905,5,1,1,3,3
905,6,0,,,
905,7,1,1,2,3
906,1,1,1,1,3
906,2,1,1,2,2
906,3,1,1,2,2
906,4,1,1,3,3
906,5,1,1,2,3
906,6,1,1,2,2
906,7,1,1,2,2
907,1,1,5,3,4
907,2,1,5,3,4
907,3,1,1,3,4
907,4,1,1,3,4
907,5,1,1,3,4
907,6,1,1,3,4
907,7,1,5,3,4
908,1,1,1,3,4
908,2,1,1,3,4
908,3,1,1,3,4
908,4,1,1,3,4
908,5,1,1,3,4
908,6,1,1,3,4
908,7,1,1,3,4
910,1,1,1,3,4
910,2,1,5,3,4
910,3,1,5,3,4
910,4,1,1,3,4
910,5,1,1,3,4
910,6,1,5,3,4
910,7,1,5,3,4
911,1,1,5,3,4
911,2,1,5,3,4
911,3,1,1,3,4
911,4,1,1,3,4
911,5,1,5,3,4
911,6,1,1,3,4
911,7,1,5,3,4
912,1,1,1,3,3
912,2,1,1,3,3
912,3,1,1,3,3
912,4,1,1,3,3
912,5,1,1,3,3
912,6,0,,,
912,7,0,,,
913,1,1,1,3,3
913,2,1,1,3,3
913,3,1,1,3,3
913,4,1,1,3,3
913,5,1,1,3,3
913,6,1,1,3,3
913,7,0,,,
914,,,,,
915,1,1,1,1,3
915,2,1,1,2,2
915,3,1,1,2,2
915,4,1,1,1,3
915,5,1,1,1,4
915,6,1,1,1,3
915,7,1,1,2,2
916,1,1,1,3,3
916,2,1,1,3,3
916,3,1,1,3,3
916,4,1,1,3,3
916,5,1,1,3,3
916,6,1,1,3,3
916,7,0,,,
917,1,1,1,3,3
917,2,1,1,3,3
917,3,1,1,3,3
917,4,1,1,3,3
917,5,1,1,3,3
917,6,0,,,
917,7,0,,,
918,1,1,1,3,3
918,2,1,1,3,3
918,3,1,1,3,3
918,4,1,1,3,3
918,5,1,1,3,3
918,6,1,1,3,3
918,7,0,,,
919,1,1,1,1,3
919,2,1,1,1,3
919,3,1,1,1,3
919,4,1,1,1,3
919,5,1,1,1,3
919,6,1,1,1,3
919,7,1,1,1,3
920,1,1,5,3,4
920,2,1,5,3,4
920,3,1,5,3,4
920,4,1,1,3,4
920,5,1,1,3,4
920,6,1,1,3,4
920,7,1,5,3,4
921,1,1,5,3,4
921,2,1,5,3,4
921,3,1,5,3,4
921,4,1,1,3,4
921,5,1,5,3,4
921,6,1,5,3,4
921,7,1,5,3,4
922,,,,,
923,1,1,1,2,3
923,2,1,1,3,3
923,3,1,1,3,3
923,4,1,1,3,3
923,5,1,1,3,3
923,6,0,,,
923,7,0,,,
924,1,1,1,1,3
924,2,1,1,1,3
924,3,1,1,1,2
924,4,1,1,1,2
924,5,1,1,1,2
924,6,1,1,1,2
924,7,1,1,1,3
1061,1,1,5,3,4
1061,2,1,1,3,4
1061,3,0,,,
1061,4,0,,,
1061,5,0,,,
1061,6,1,1,3,4
1061,7,0,,,
1062,1,1,1,3,3
1062,2,1,1,3,3
1062,3,1,1,3,3
1062,4,1,1,3,3
1062,5,1,1,3,3
1062,6,1,2,1,3
1062,7,1,2,3,2
1063,,,,,
1064,1,1,2,3,3
1064,2,1,1,3,3
1064,3,1,1,3,3
1064,4,1,1,3,3
1064,5,1,1,3,3
1064,6,1,1,3,3
1064,7,1,1,3,3
1065,,,,,
1066,,,,,
1067,1,1,1,2,3
1067,2,1,1,3,3
1067,3,1,1,3,3
1067,4,1,1,3,3
1067,5,1,1,3,3
1067,6,1,1,3,3
1067,7,1,1,3,3
1070,,,,,
1072,1,1,1,3,4
1072,2,1,1,3,4
1072,3,0,,,
1072,4,0,,,
1072,5,0,,,
1072,6,1,5,3,4
1072,7,0,,,
1073,,,,,
1077,1,1,1,3,3
1077,2,1,1,3,3
1077,3,1,1,3,3
1077,4,1,1,3,3
1077,5,1,1,3,3
1077,6,1,1,3,3
1077,7,1,1,3,3
1078,1,1,2,3,3
1078,2,1,2,3,3
1078,3,1,2,3,3
1078,4,1,2,3,3
1078,5,1,2,3,3
1078,6,1,2,3,2
1078,7,1,2,2,2
1211,1,1,5,3,4
1211,2,1,5,3,4
1211,3,1,1,3,4
1211,4,1,1,3,4
1211,5,1,1,3,4
1211,6,1,5,3,4
1211,7,0,,,
1213,1,1,1,2,3
1213,2,1,1,3,3
1213,3,0,,,
1213,4,1,1,3,3
1213,5,1,1,2,3
1213,6,1,2,3,3
1213,7,1,2,2,3
1214,1,1,1,3,4
1214,2,0,,,
1214,3,0,,,
1214,4,0,,,
1214,5,0,,,
1214,6,1,5,3,4
1214,7,0,,,
1215,1,1,1,3,4
1215,2,0,,,
1215,3,0,,,
1215,4,1,1,3,4
1215,5,0,,,
1215,6,0,,,
1215,7,0,,,
1216,1,1,1,3,4
1216,2,1,1,3,4
1216,3,1,1,3,4
1216,4,1,1,3,4
1216,5,1,1,3,4
1216,6,1,5,4,4
1216,7,1,1,4,4
1219,1,1,1,3,4
1219,2,0,,,
1219,3,0,,,
1219,4,1,1,3,4
1219,5,0,,,
1219,6,0,,,
1219,7,0,,,
1221,,,,,
1222,1,1,1,3,2
1222,2,1,1,3,3
1222,3,1,1,3,3
1222,4,1,1,3,3
1222,5,1,1,3,3
1222,6,1,2,2,2
1222,7,1,2,2,2
1223,1,1,1,3,3
1223,2,1,1,3,2
1223,3,1,1,2,3
1223,4,1,1,3,3
1223,5,1,1,3,3
1223,6,1,1,2,3
1223,7,1,1,3,3
1224,1,1,1,3,2
1224,2,1,1,3,2
1224,3,1,1,3,2
1224,4,1,1,2,2
1224,5,1,1,3,2
1224,6,1,2,2,3
1224,7,1,2,3,3
1225,,,,,
1226,1,1,1,3,2
1226,2,1,1,3,3
1226,3,1,1,3,3
1226,4,1,1,3,3
1226,5,1,1,3,3
1226,6,1,1,3,3
1226,7,1,2,2,2
1230,1,1,1,3,4
1230,2,1,4,3,3
1230,3,1,4,3,3
1230,4,1,1,3,4
1230,5,1,4,3,3
1230,6,1,1,3,4
1230,7,1,1,3,4
1232,1,1,5,3,4
1232,2,1,5,3,4
1232,3,1,1,3,4
1232,4,1,1,3,4
1232,5,1,1,3,4
1232,6,1,1,3,4
1232,7,1,5,3,4
1235,1,1,1,3,3
1235,2,1,1,3,3
1235,3,1,1,3,3
1235,4,1,1,3,3
1235,5,1,1,3,3
1235,6,1,1,3,3
1235,7,1,1,3,3
1237,1,1,1,3,3
1237,2,1,1,3,3
1237,3,1,1,3,3
1237,4,1,1,3,3
1237,5,1,1,3,3
1237,6,0,,,
1237,7,0,,,
1238,1,1,1,3,4
1238,2,1,5,3,4
1238,3,1,1,3,4
1238,4,1,1,3,4
1238,5,0,,,
1238,6,0,,,
1238,7,1,1,3,4
1239,1,1,1,3,3
1239,2,1,1,3,3
1239,3,1,1,3,3
1239,4,1,1,3,3
1239,5,1,1,3,3
1239,6,0,,,
1239,7,0,,,
1240,1,1,1,3,4
1240,2,1,5,3,4
1240,3,1,1,3,4
1240,4,0,,,
1240,5,1,5,3,4
1240,6,1,1,3,4
1240,7,0,,,
1273,1,1,1,3,3
1273,2,1,1,3,3
1273,3,1,1,3,3
1273,4,1,4,3,2
1273,5,1,1,3,2
1273,6,1,1,3,3
1273,7,1,1,2,3
1274,1,1,5,3,4
1274,2,1,1,3,4
1274,3,0,,,
1274,4,0,,,
1274,5,0,,,
1274,6,1,1,3,4
1274,7,0,,,
1275,1,1,1,3,3
1275,2,1,1,3,3
1275,3,1,1,3,3
1275,4,1,1,3,3
1275,5,1,1,3,3
1275,6,1,1,3,3
1275,7,1,1,3,3
1276,1,1,1,3,3
1276,2,1,1,3,3
1276,3,1,1,3,3
1276,4,1,1,3,3
1276,5,1,1,2,3
1276,6,1,1,3,3
1276,7,1,1,3,3
1277,1,1,1,3,4
1277,2,0,,,
1277,3,0,,,
1277,4,1,1,3,4
1277,5,0,,,
1277,6,1,5,3,4
1277,7,0,,,
1278,1,1,1,3,3
1278,2,1,1,1,3
1278,3,1,1,1,3
1278,4,1,1,1,3
1278,5,1,1,1,3
1278,6,1,1,1,3
1278,7,1,1,3,3
1280,1,1,1,3,3
1280,2,1,1,3,3
1280,3,1,1,3,3
1280,4,1,1,3,3
1280,5,1,1,3,3
1280,6,1,1,3,3
1280,7,0,,,
1282,1,1,1,3,3
1282,2,1,1,3,3
1282,3,1,1,3,3
1282,4,1,1,3,3
1282,5,1,1,3,3
1282,6,1,1,3,2
1282,7,1,2,3,3
1307,1,1,2,3,2
1307,2,1,2,2,2
1307,3,1,2,2,3
1307,4,1,1,3,3
1307,5,1,1,3,3
1307,6,1,1,3,3
1307,7,1,1,3,3
1311,1,1,1,3,3
1311,2,1,2,3,3
1311,3,1,1,3,3
1311,4,1,1,3,3
1311,5,1,1,3,3
1311,6,1,1,3,3
1311,7,1,1,3,3
1312,,,,,
1313,1,1,2,3,3
1313,2,1,2,3,3
1313,3,1,1,3,3
1313,4,1,1,3,3
1313,5,1,1,3,3
1313,6,1,1,3,3
1313,7,1,2,3,3
1314,1,1,2,3,3
1314,2,1,2,3,3
1314,3,1,2,3,3
1314,4,1,2,3,3
1314,5,1,2,3,3
1314,6,1,2,3,3
1314,7,1,2,3,3
1317,1,1,1,3,4
1317,2,0,,,
1317,3,0,,,
1317,4,1,1,3,4
1317,5,0,,,
1317,6,1,5,3,4
1317,7,0,,,
1318,1,1,2,3,3
1318,2,1,2,3,3
1318,3,1,2,3,3
1318,4,1,2,3,3
1318,5,1,2,3,3
1318,6,1,2,3,3
1318,7,1,2,3,3
1319,1,1,2,3,3
1319,2,1,1,3,2
1319,3,1,2,3,2
1319,4,1,2,3,2
1319,5,1,2,2,2
1319,6,1,1,3,2
1319,7,1,2,3,2
1320,1,1,1,3,4
1320,2,0,,,
1320,3,1,1,3,4
1320,4,1,1,3,4
1320,5,0,,,
1320,6,1,1,3,4
1320,7,0,,,
1323,1,1,1,3,3
1323,2,1,1,3,3
1323,3,1,1,3,3
1323,4,1,1,3,3
1323,5,1,1,3,3
1323,6,1,1,3,3
1323,7,1,1,3,3
1324,,,,,
1325,1,1,1,3,4
1325,2,1,5,3,4
1325,3,1,1,3,4
1325,4,1,1,3,4
1325,5,1,1,3,4
1325,6,1,1,3,4
1325,7,1,5,3,4
1326,,,,,
1328,1,1,1,3,3
1328,2,1,1,3,3
1328,3,1,1,3,3
1328,4,1,1,3,3
1328,5,1,1,3,3
1328,6,1,1,3,3
1328,7,1,1,3,3
1329,1,1,1,3,3
1329,2,1,1,3,3
1329,3,1,1,3,3
1329,4,1,1,3,3
1329,5,1,1,3,3
1329,6,1,1,3,3
1329,7,1,1,3,3
1330,1,1,1,1,3
1330,2,1,1,1,3
1330,3,1,1,1,2
1330,4,1,1,2,2
1330,5,1,1,3,3
1330,6,1,1,2,2
1330,7,1,1,2,3
1331,1,1,1,1,3
1331,2,1,1,1,3
1331,3,1,1,1,4
1331,4,1,1,1,4
1331,5,1,1,1,3
1331,6,1,1,1,4
1331,7,1,1,1,4
1332,1,1,1,1,3
1332,2,1,1,2,2
1332,3,1,1,2,2
1332,4,1,1,2,3
1332,5,1,2,2,3
1332,6,1,1,2,2
1332,7,1,1,1,3
1333,1,1,5,3,4
1333,2,1,5,3,4
1333,3,1,1,3,4
1333,4,1,1,3,4
1333,5,1,1,3,4
1333,6,1,1,3,4
1333,7,1,5,3,4
1334,1,1,1,3,3
1334,2,1,1,3,3
1334,3,1,1,3,3
1334,4,1,1,3,3
1334,5,1,1,3,3
1334,6,1,1,3,3
1334,7,0,,,
1335,1,1,5,3,4
1335,2,1,5,3,4
1335,3,1,1,3,4
1335,4,1,1,3,4
1335,5,1,1,3,4
1335,6,1,5,3,4
1335,7,1,5,3,4
1401,1,1,1,3,3
1401,2,1,1,3,3
1401,3,1,1,3,3
1401,4,1,1,3,3
1401,5,1,1,3,3
1401,6,1,4,3,3
1401,7,1,1,3,3
1403,1,1,2,3,3
1403,2,1,1,3,3
1403,3,1,1,3,3
1403,4,1,1,3,3
1403,5,1,1,3,3
1403,6,1,1,3,3
1403,7,1,1,3,3
1408,1,1,2,3,3
1408,2,1,2,3,3
1408,3,1,2,3,3
1408,4,1,2,3,3
1408,5,1,2,3,3
1408,6,1,2,3,3
1408,7,1,2,3,3
1409,1,1,1,2,3
