HH_Id,Item_Consumed,Money_Value_ETB,Spent_Low_Yn
3001,9,0,
3002,1,65000,0
3002,2,6000,0
3002,3,3500,0
3002,4,1000,1
3002,5,1200,0
3002,6,0,
3002,7,1500,0
3002,8,0,
3002,9,0,
3003,1,0,
3003,2,0,
3003,3,8000,0
3003,4,2000,0
3003,5,0,
3003,6,0,
3003,7,1200,0
3003,8,0,
3003,9,0,
3004,1,500,0
3004,2,3000,0
3004,3,3000,0
3004,4,1500,0
3004,5,300,0
3004,6,0,
3004,7,320,0
3004,8,0,
3004,9,0,
3005,1,0,
3005,2,2000,0
3005,3,24000,1
3005,4,1500,0
3005,5,0,
3005,6,0,
3005,7,65,0
3005,8,0,
3005,9,0,
3006,1,300,0
3006,2,4000,0
3006,3,0,
3006,4,1500,0
3006,5,700,0
3006,6,0,
3006,7,65,0
3006,8,0,
3006,9,0,
3007,1,1000,0
3007,2,3000,0
3007,3,3000,0
3007,4,4000,0
3007,5,1000,0
3007,6,0,
3007,7,290,0
3007,8,500,0
3007,9,500,0
3008,1,500,0
3008,2,2500,0
3008,3,1500,0
3008,4,1000,0
3008,5,0,
3008,6,0,
3008,7,240,0
3008,8,500,0
3008,9,500,0
3009,1,600,0
3009,2,4000,0
3009,3,2000,0
3009,4,1500,0
3009,5,1500,0
3009,6,0,
3009,7,320,0
3009,8,1000,0
3009,9,500,0
3010,1,500,0
3010,2,3000,0
3010,3,1200,0
3010,4,2000,0
3010,5,3000,0
3010,6,100,0
3010,7,400,0
3010,8,1300,0
3010,9,0,
3011,1,150,0
3011,2,1500,0
3011,3,800,0
3011,4,1500,0
3011,5,800,0
3011,6,0,
3011,7,230,0
3011,8,500,0
3011,9,0,
3012,1,500,0
3012,2,1000,0
3012,3,500,0
3012,4,250,0
3012,5,500,0
3012,6,0,
3012,7,900,0
3012,8,0,
3012,9,0,
3013,1,1000,0
3013,2,2000,0
3013,3,1000,0
3013,4,500,0
3013,5,1000,0
3013,6,0,
3013,7,900,0
3013,8,0,
3013,9,0,
3014,1,0,
3014,2,0,
3014,3,0,
3014,4,500,0
3014,5,300,0
3014,6,0,
3014,7,40,0
3014,8,0,
3014,9,0,
3015,1,0,
3015,2,500,0
3015,3,0,
3015,4,500,0
3015,5,300,0
3015,6,0,
3015,7,35,0
3015,8,0,
3015,9,0,
3016,1,1500,0
3016,2,3000,0
3016,3,1000,0
3016,4,1500,0
3016,5,2000,0
3016,6,0,
3016,7,260,0
3016,8,1000,0
3016,9,1000,0
3017,1,12000,0
3017,2,3000,0
3017,3,250,0
3017,4,1000,1
3017,5,600,1
3017,6,0,
3017,7,360,0
3017,8,0,
3017,9,0,
3018,1,54000,0
3018,2,2400,1
3018,3,250,0
3018,4,1500,0
3018,5,2000,0
3018,6,0,
3018,7,1100,0
3018,8,0,
3018,9,0,
3019,1,2000,0
3019,2,1000,0
3019,3,3000,0
3019,4,2000,0
3019,5,3000,0
3019,6,24000,0
3019,7,240,0
3019,8,2000,0
3019,9,2000,0
3020,1,3000,0
3020,2,3000,0
3020,3,0,
3020,4,2000,0
3020,5,2000,0
3020,6,0,
3020,7,120,0
3020,8,2000,0
3020,9,2000,0
3021,1,0,
3021,2,2500,0
3021,3,2300,0
3021,4,1000,0
3021,5,300,0
3021,6,0,
3021,7,1200,0
3021,8,0,
3021,9,0,
3022,1,1000,0
3022,2,3500,0
3022,3,2000,0
3022,4,2000,0
3022,5,3000,0
3022,6,0,
3022,7,240,0
3022,8,1000,0
3022,9,1500,0
3023,1,1500,0
3023,2,4000,0
3023,3,2000,0
3023,4,2000,0
3023,5,3000,0
3023,6,0,
3023,7,220,0
3023,8,2000,0
3023,9,1500,0
3024,1,750,0
3024,2,2000,0
3024,3,1000,0
3024,4,1000,0
3024,5,500,0
3024,6,0,
3024,7,140,0
3024,8,500,0
3024,9,500,0
3025,1,55000,0
3025,2,2800,0
3025,3,1200,1
3025,4,3000,0
3025,5,0,
3025,6,0,
3025,7,1100,0
3025,8,0,
3025,9,0,
3026,1,3000,0
3026,2,4500,0
3026,3,3500,0
3026,4,2000,0
3026,5,3500,0
3026,6,3500,0
3026,7,1200,0
3026,8,2000,0
3026,9,0,
3030,1,1500,0
3030,2,2800,0
3030,3,1300,0
3030,4,2000,0
3030,5,600,0
3030,6,0,
3030,7,600,0
3030,8,650,0
3030,9,0,
3031,1,2000,0
3031,2,3000,0
3031,3,400,0
3031,4,1500,0
3031,5,0,
3031,6,0,
3031,7,120,0
3031,8,1000,0
3031,9,1500,0
3032,1,1000,0
3032,2,2500,0
3032,3,300,0
3032,4,1000,0
3032,5,0,
3032,6,0,
3032,7,180,0
3032,8,1000,0
3032,9,1000,0
3033,1,400,0
3033,2,4000,0
3033,3,1500,0
3033,4,1000,0
3033,5,500,0
3033,6,15000,0
3033,7,1200,0
3033,8,0,
3033,9,0,
3034,1,0,
3034,2,6000,0
3034,3,1500,0
3034,4,1000,0
3034,5,0,
3034,6,0,
3034,7,430,0
3034,8,0,
3034,9,0,
3035,1,2500,0
3035,2,3500,0
3035,3,2000,0
3035,4,1000,0
3035,5,500,0
3035,6,0,
3035,7,520,0
3035,8,0,
3035,9,0,
3036,1,0,
3036,2,1000,0
3036,3,0,
3036,4,1500,0
3036,5,400,0
3036,6,0,
3036,7,50,0
3036,8,0,
3036,9,0,
3037,1,0,
3037,2,500,0
3037,3,300,0
3037,4,500,0
3037,5,400,0
3037,6,0,
3037,7,50,0
3037,8,0,
3037,9,0,
3038,1,0,
3038,2,1000,0
3038,3,500,0
3038,4,500,0
3038,5,300,0
3038,6,0,
3038,7,50,0
3038,8,0,
3038,9,0,
3039,1,0,
3039,2,500,0
3039,3,400,0
3039,4,500,0
3039,5,100,0
3039,6,0,
3039,7,50,0
3039,8,0,
3039,9,0,
3040,1,500,0
3040,2,1000,0
3040,3,500,0
3040,4,1000,0
3040,5,500,0
3040,6,0,
3040,7,50,0
3040,8,0,
3040,9,0,
3041,1,0,
3041,2,500,0
3041,3,500,0
3041,4,1000,0
3041,5,200,0
3041,6,0,
3041,7,50,0
3041,8,0,
3041,9,0,
3042,1,500,0
3042,2,1000,0
3042,3,0,
3042,4,1000,0
3042,5,300,0
3042,6,0,
3042,7,50,0
3042,8,0,
3042,9,0,
3043,1,500,0
3043,2,1000,0
3043,3,500,0
3043,4,1000,0
3043,5,400,0
3043,6,0,
3043,7,75,0
3043,8,0,
3043,9,0,
32,1,250,0
32,2,1500,0
32,3,460,0
32,4,500,0
32,5,250,0
32,6,0,
32,7,600,0
32,8,0,
32,9,0,
33,1,0,
33,2,3600,0
33,3,0,
33,4,0,
33,5,4580,0
33,6,0,
33,7,230,0
33,8,0,
33,9,0,
34,1,9000,0
34,2,2400,0
34,3,0,
34,4,1000,0
34,5,600,0
34,6,0,
34,7,960,0
34,8,0,
34,9,1400,0
35,1,1000,0
35,2,2500,0
35,3,1500,0
35,4,500,0
35,5,350,0
35,6,0,
35,7,1065,0
35,8,0,
35,9,0,
36,1,0,
36,2,2500,0
36,3,0,
36,4,0,
36,5,0,
36,6,0,
36,7,155,0
36,8,0,
36,9,0,
37,1,8000,0
37,2,3200,0
37,3,0,
37,4,1300,0
37,5,650,0
37,6,0,
37,7,880,0
37,8,0,
37,9,2000,0
38,1,0,
38,2,0,
38,3,870,0
38,4,0,
38,5,580,0
38,6,0,
38,7,0,
38,8,0,
38,9,0,
39,1,4500,0
39,2,3200,0
39,3,4500,0
39,4,2500,0
39,5,2000,0
39,6,0,
39,7,2500,0
39,8,0,
39,9,0,
40,1,20000,0
40,2,6000,0
40,3,600,0
40,4,2200,0
40,5,970,0
40,6,0,
40,7,1360,0
40,8,0,
40,9,1600,0
41,1,600,0
41,2,5000,0
41,3,1000,0
41,4,2000,0
41,5,0,
41,6,0,
41,7,800,0
41,8,0,
41,9,0,
42,1,0,
42,2,0,
42,3,0,
42,4,0,
42,5,0,
42,6,0,
42,7,290,0
42,8,0,
42,9,0,
43,1,0,
43,2,0,
43,3,860,1
43,4,350,0
43,5,230,0
43,6,0,
43,7,0,
43,8,0,
43,9,0,
44,1,0,
44,2,3000,0
44,3,450,0
44,4,1000,0
44,5,300,0
44,6,0,
44,7,400,0
44,8,0,
44,9,0,
45,1,2000,0
45,2,3000,0
45,3,3200,0
45,4,7000,0
45,5,1600,0
45,6,0,
45,7,4000,0
45,8,0,
45,9,5000,0
46,1,0,
46,2,1200,0
46,3,350,0
46,4,0,
46,5,100,0
46,6,0,
46,7,500,0
46,8,0,
46,9,0,
47,1,0,
47,2,0,
47,3,860,1
47,4,0,
47,5,580,1
47,6,0,
47,7,0,
47,8,0,
47,9,0,
48,1,200,0
48,2,2000,0
48,3,600,0
48,4,800,0
48,5,0,
48,6,0,
48,7,500,0
48,8,0,
48,9,0,
49,1,0,
49,2,0,
49,3,890,0
49,4,0,
49,5,520,1
49,6,250,0
49,7,0,
49,8,0,
49,9,0,
68,1,1200,0
68,2,1300,0
68,3,1357,0
68,4,1500,0
68,5,500,0
68,6,0,
68,7,250,0
68,8,346,0
68,9,1000,0
69,1,0,
69,2,0,
69,3,680,0
69,4,0,
69,5,980,1
69,6,0,
69,7,0,
69,8,0,
69,9,0,
70,1,250,0
70,2,2400,0
70,3,700,0
70,4,0,
70,5,3000,0
70,6,0,
70,7,220,0
70,8,0,
70,9,0,
75,1,0,
75,2,6000,0
75,3,700,0
75,4,3000,0
75,5,200,0
75,6,0,
75,7,450,0
75,8,0,
75,9,0,
76,1,0,
76,2,0,
76,3,580,0
76,4,0,
76,5,680,0
76,6,0,
76,7,0,
76,8,0,
76,9,0,
77,1,0,
77,2,7000,0
77,3,1000,0
77,4,700,0
77,5,400,0
77,6,0,
77,7,500,0
77,8,0,
77,9,0,
78,1,2000,0
78,2,4000,0
78,3,3000,0
78,4,5000,0
78,5,1000,0
78,6,0,
78,7,0,
78,8,0,
78,9,0,
79,1,0,
79,2,7000,0
79,3,500,0
79,4,300,0
79,5,1500,0
79,6,0,
79,7,400,0
79,8,0,
79,9,0,
80,1,500,0
80,2,3400,0
80,3,100,0
80,4,0,
80,5,0,
80,6,0,
80,7,200,0
80,8,0,
80,9,0,
81,1,2000,0
81,2,3000,0
81,3,1500,0
81,4,4000,0
81,5,1000,0
81,6,0,
81,7,1600,0
81,8,0,
81,9,1500,0
82,1,1500,0
82,2,2000,0
82,3,2000,0
82,4,5000,0
82,5,500,0
82,6,0,
82,7,0,
82,8,0,
82,9,0,
83,1,0,
83,2,0,
83,3,0,
83,4,0,
83,5,200,0
83,6,0,
83,7,0,
83,8,0,
83,9,0,
84,1,350,0
84,2,2500,0
84,3,360,0
84,4,0,
84,5,0,
84,6,0,
84,7,280,0
84,8,0,
84,9,0,
85,1,400,0
85,2,3500,0
85,3,120,0
85,4,0,
85,5,0,
85,6,0,
85,7,200,0
85,8,0,
85,9,0,
86,1,0,
86,2,0,
86,3,850,1
86,4,2500,0
86,5,280,0
86,6,0,
86,7,1850,1
86,8,0,
86,9,0,
87,1,0,
87,2,0,
87,3,850,1
87,4,680,0
87,5,420,0
87,6,0,
87,7,2200,1
87,8,0,
87,9,0,
88,1,1400,0
88,2,4500,0
88,3,290,0
88,4,0,
88,5,3600,0
88,6,0,
88,7,330,0
88,8,0,
88,9,0,
90,1,2000,0
90,2,1400,0
90,3,1000,0
90,4,1300,0
90,5,1200,0
90,6,0,
90,7,1278,0
90,8,200,0
90,9,1500,0
95,1,2400,0
95,2,3500,0
95,3,4000,0
95,4,5000,0
95,5,1700,0
95,6,0,
95,7,2000,0
95,8,0,
95,9,3000,0
97,1,1500,0
97,2,4000,0
97,3,250,0
97,4,0,
97,5,5350,0
97,6,0,
97,7,255,0
97,8,0,
97,9,0,
104,1,200,0
104,2,3000,0
104,3,0,
104,4,0,
104,5,3000,0
104,6,0,
104,7,240,0
104,8,0,
104,9,0,
105,1,11000,0
105,2,3600,0
105,3,0,
105,4,2200,0
105,5,2000,0
105,6,0,
105,7,960,0
105,8,0,
105,9,3000,0
106,1,0,
106,2,0,
106,3,850,0
106,4,0,
106,5,0,
106,6,0,
106,7,2500,0
106,8,0,
106,9,0,
107,1,0,
107,2,0,
107,3,8660,0
107,4,0,
107,5,0,
107,6,0,
107,7,2600,0
107,8,0,
107,9,0,
108,1,1100,0
108,2,1500,0
108,3,2000,0
108,4,2500,0
108,5,1000,0
108,6,0,
108,7,700,0
108,8,0,
108,9,1500,0
109,1,1500,0
109,2,3000,0
109,3,0,
109,4,0,
109,5,2800,0
109,6,0,
109,7,320,0
109,8,0,
109,9,0,
110,1,1000,0
110,2,7000,0
110,3,560,0
110,4,0,
110,5,6000,0
110,6,0,
110,7,290,0
110,8,0,
110,9,0,
111,1,1400,0
111,2,2000,0
111,3,1200,0
111,4,2500,0
111,5,500,0
111,6,0,
111,7,1365,0
111,8,1000,0
111,9,1700,0
112,1,750,0
112,2,3500,0
112,3,300,0
112,4,0,
112,5,3200,0
112,6,0,
112,7,275,0
112,8,0,
112,9,0,
113,1,1200,0
113,2,2000,0
113,3,1345,0
113,4,2500,0
113,5,1000,0
113,6,0,
113,7,1469,0
113,8,0,
113,9,1500,0
127,1,500,0
127,2,1200,0
127,3,500,0
127,4,650,0
127,5,350,0
127,6,0,
127,7,1500,0
127,8,0,
127,9,0,
128,1,0,
128,2,1250,0
128,3,600,0
128,4,500,0
128,5,300,0
128,6,0,
128,7,600,0
128,8,0,
128,9,0,
130,1,300,0
130,2,4500,0
130,3,650,0
130,4,0,
130,5,0,
130,6,0,
130,7,350,0
130,8,0,
130,9,0,
131,1,0,
131,2,600,0
131,3,1000,0
131,4,560,0
131,5,350,0
131,6,0,
131,7,1500,0
131,8,0,
131,9,0,
132,1,12000,0
132,2,5000,0
132,3,400,0
132,4,3000,0
132,5,2000,0
132,6,0,
132,7,2200,0
132,8,500,0
132,9,1800,0
133,1,4000,0
133,2,5000,0
133,3,2000,0
133,4,6000,0
133,5,0,
133,6,0,
133,7,3000,0
133,8,0,
133,9,0,
134,1,5000,0
134,2,4200,0
134,3,3500,0
134,4,8000,0
134,5,2300,0
134,6,0,
134,7,3700,0
134,8,4000,0
134,9,2000,0
135,1,11000,0
135,2,4000,0
135,3,0,
135,4,1600,0
135,5,400,0
135,6,0,
135,7,1200,0
135,8,0,
135,9,1000,1
136,1,400,0
136,2,10000,0
136,3,0,
136,4,1000,0
136,5,400,0
136,6,6000,0
136,7,1200,0
136,8,0,
136,9,0,
137,1,450,0
137,2,4500,0
137,3,0,
137,4,0,
137,5,0,
137,6,0,
137,7,230,0
137,8,0,
137,9,0,
138,1,0,
138,2,0,
138,3,860,1
138,4,250,0
138,5,580,1
138,6,0,
138,7,0,
138,8,0,
138,9,0,
139,1,0,
139,2,8000,0
139,3,500,0
139,4,3000,0
139,5,500,0
139,6,2500,0
139,7,1447,0
139,8,0,
139,9,0,
140,1,400,0
140,2,3500,0
140,3,5000,0
140,4,6000,0
140,5,0,
140,6,0,
140,7,200,0
140,8,0,
140,9,0,
141,1,0,
141,2,0,
141,3,450,0
141,4,0,
141,5,0,
141,6,0,
141,7,0,
141,8,0,
141,9,0,
143,1,2800,0
143,2,6000,0
143,3,5000,0
143,4,7000,0
143,5,2400,0
143,6,0,
143,7,3000,0
143,8,4000,0
143,9,2000,0
144,1,0,
144,2,4500,0
144,3,0,
144,4,0,
144,5,0,
144,6,0,
144,7,290,1
144,8,0,
144,9,0,
211,1,9000,0
211,2,3000,0
211,3,1000,0
211,4,2700,0
211,5,1800,0
211,6,0,
211,7,680,0
211,8,0,
211,9,1200,0
212,1,10000,0
212,2,5000,0
212,3,600,0
212,4,1800,0
212,5,1400,0
212,6,0,
212,7,600,0
212,8,0,
212,9,1000,0
215,1,0,
215,2,650,0
215,3,300,0
215,4,500,0
215,5,120,0
215,6,0,
215,7,600,0
215,8,0,
215,9,0,
216,1,30000,0
216,2,6000,0
216,3,1500,0
216,4,5000,0
216,5,2000,0
216,6,0,
216,7,1600,0
216,8,3000,1
216,9,4000,0
217,1,0,
217,2,3600,0
217,3,0,
217,4,0,
217,5,4500,0
217,6,0,
217,7,200,0
217,8,0,
217,9,0,
218,1,450,0
218,2,3200,0
218,3,0,
218,4,0,
218,5,3500,0
218,6,0,
218,7,275,0
218,8,0,
218,9,0,
220,1,22000,0
220,2,6000,0
220,3,1500,0
220,4,5500,0
220,5,3000,0
220,6,0,
220,7,1200,0
220,8,600,0
220,9,2000,0
222,1,650,0
222,2,4500,0
222,3,0,
222,4,0,
222,5,3200,0
222,6,0,
222,7,200,0
222,8,0,
222,9,0,
223,1,1000,0
223,2,4500,0
223,3,0,
223,4,0,
223,5,3600,0
223,6,0,
223,7,160,0
223,8,0,
223,9,0,
224,1,0,
224,2,2000,0
224,3,0,
224,4,0,
224,5,0,
224,6,0,
224,7,190,0
224,8,0,
224,9,0,
225,1,200,1
225,2,1500,0
225,3,1000,0
225,4,200,0
225,5,250,0
225,6,0,
225,7,500,0
225,8,0,
225,9,0,
227,1,250,0
227,2,2000,0
227,3,800,0
227,4,600,0
227,5,800,0
227,6,0,
227,7,500,0
227,8,0,
227,9,0,
228,1,1200,0
228,2,3000,0
228,3,2000,0
228,4,1500,0
228,5,1000,0
228,6,0,
228,7,500,0
228,8,0,
228,9,0,
421,1,0,
421,2,2000,0
421,3,1000,1
421,4,0,
421,5,0,
421,6,0,
421,7,1200,0
421,8,3000,0
421,9,0,
422,1,0,
422,2,0,
422,3,980,0
422,4,260,0
422,5,650,0
422,6,0,
422,7,2900,0
422,8,0,
422,9,0,
423,1,650,0
423,2,1500,0
423,3,0,
423,4,1000,0
423,5,0,
423,6,0,
423,7,800,0
423,8,0,
423,9,0,
424,1,500,0
424,2,2800,0
424,3,0,
424,4,200,0
424,5,600,0
424,6,0,
424,7,1100,0
424,8,0,
424,9,350,0
425,1,0,
425,2,5000,0
425,3,500,0
425,4,2000,0
425,5,1000,0
425,6,0,
425,7,0,
425,8,0,
425,9,0,
426,1,2000,0
426,2,5000,0
426,3,150,0
426,4,0,
426,5,0,
426,6,0,
426,7,290,0
426,8,0,
426,9,0,
427,1,0,
427,2,0,
427,3,3000,1
427,4,0,
427,5,200,1
427,6,200,1
427,7,0,
427,8,0,
427,9,0,
428,1,650,0
428,2,2000,0
428,3,125,0
428,4,1000,0
428,5,360,0
428,6,0,
428,7,750,0
428,8,0,
428,9,0,
429,1,0,
429,2,1700,0
429,3,0,
429,4,1400,0
429,5,300,0
429,6,0,
429,7,750,0
429,8,0,
429,9,0,
430,1,0,
430,2,500,0
430,3,500,1
430,4,100,1
430,5,500,1
430,6,150,0
430,7,850,0
430,8,0,
430,9,0,
431,1,2000,0
431,2,6000,0
431,3,250,0
431,4,500,0
431,5,360,0
431,6,0,
431,7,890,0
431,8,0,
431,9,0,
432,1,0,
432,2,0,
432,3,980,0
432,4,0,
432,5,680,0
432,6,0,
432,7,0,
432,8,0,
432,9,0,
433,1,10000,0
433,2,5000,0
433,3,4000,0
433,4,7000,0
433,5,0,
433,6,0,
433,7,0,
433,8,0,
433,9,0,
434,1,4000,0
434,2,3000,0
434,3,150,0
434,4,1500,0
434,5,1200,0
434,6,0,
434,7,1200,0
434,8,2500,0
434,9,9999,0
435,1,0,
435,2,3000,0
435,3,500,0
435,4,800,0
435,5,450,0
435,6,0,
435,7,150,0
435,8,0,
435,9,0,
436,1,0,
436,2,0,
436,3,2500,0
436,4,0,
436,5,400,1
436,6,1300,0
436,7,0,
436,8,0,
436,9,0,
454,1,0,
454,2,0,
454,3,680,1
454,4,680,0
454,5,0,
454,6,0,
454,7,0,
454,8,0,
454,9,0,
455,1,0,
455,2,0,
455,3,580,0
455,4,0,
455,5,0,
455,6,0,
455,7,0,
455,8,0,
455,9,0,
456,1,2500,0
456,2,4000,0
456,3,3000,0
456,4,5000,0
456,5,1000,0
456,6,0,
456,7,2000,0
456,8,0,
456,9,2000,0
457,1,0,
457,2,0,
457,3,680,0
457,4,0,
457,5,250,0
457,6,0,
457,7,0,
457,8,0,
457,9,0,
458,1,800,0
458,2,4500,0
458,3,1200,0
458,4,1500,0
458,5,400,0
458,6,0,
458,7,800,0
458,8,0,
458,9,0,
459,1,500,0
459,2,7500,0
459,3,0,
459,4,1000,0
459,5,0,
459,6,0,
459,7,550,0
459,8,0,
459,9,200,0
460,1,300,0
460,2,5000,0
460,3,6000,0
460,4,4000,0
460,5,1500,0
460,6,0,
460,7,5000,0
460,8,0,
460,9,4200,0
461,1,5000,0
461,2,4000,0
461,3,2000,0
461,4,6000,0
461,5,1000,0
461,6,0,
461,7,4300,0
461,8,3500,0
461,9,4000,0
462,1,2500,0
462,2,3000,0
462,3,4000,0
462,4,5000,0
462,5,1000,0
462,6,0,
462,7,3000,0
462,8,0,
462,9,1500,0
463,1,1200,0
463,2,8000,0
463,3,500,0
463,4,2000,0
463,5,600,0
463,6,0,
463,7,650,0
463,8,0,
463,9,0,
464,1,3000,0
464,2,7000,0
464,3,4000,0
464,4,4000,0
464,5,2000,0
464,6,0,
464,7,1500,0
464,8,1000,0
464,9,1000,0
465,1,0,
465,2,0,
465,3,0,
465,4,0,
465,5,0,
465,6,0,
465,7,0,
465,8,0,
465,9,0,
466,1,1500,0
466,2,10000,0
466,3,600,0
466,4,1500,0
466,5,500,0
466,6,0,
466,7,800,0
466,8,0,
466,9,0,
467,1,1000,0
467,2,9000,0
467,3,400,0
467,4,1500,0
467,5,600,0
467,6,0,
467,7,700,0
467,8,0,
467,9,0,
468,1,500,0
468,2,5600,0
468,3,0,
468,4,1000,0
468,5,600,0
468,6,0,
468,7,600,0
468,8,0,
468,9,0,
469,1,0,
469,2,0,
469,3,520,1
469,4,520,0
469,5,0,
469,6,0,
469,7,0,
469,8,0,
469,9,0,
470,1,0,
470,2,0,
470,3,0,
470,4,0,
470,5,0,
470,6,0,
470,7,0,
470,8,0,
470,9,0,
471,1,3000,0
471,2,7000,0
471,3,4500,0
471,4,6500,0
471,5,3000,0
471,6,0,
471,7,4000,0
471,8,5000,0
471,9,2000,0
544,1,2400,0
544,2,3500,0
544,3,0,
544,4,0,
544,5,2600,0
544,6,0,
544,7,250,0
544,8,0,
544,9,0,
545,1,1752,0
545,2,1395,0
545,3,1284,0
545,4,2000,0
545,5,1000,0
545,6,0,
545,7,500,0
545,8,0,
545,9,0,
547,1,0,
547,2,0,
547,3,890,0
547,4,0,
547,5,800,0
547,6,0,
547,7,0,
547,8,0,
547,9,0,
548,1,1000,0
548,2,3000,0
548,3,500,0
548,4,6990,0
548,5,1000,0
548,6,10000,0
548,7,3000,0
548,8,0,
548,9,0,
549,1,0,
549,2,0,
549,3,850,0
549,4,0,
549,5,0,
549,6,0,
549,7,0,
549,8,0,
549,9,0,
550,1,450,0
550,2,1200,0
550,3,0,
550,4,0,
550,5,0,
550,6,0,
550,7,300,0
550,8,0,
550,9,0,
552,1,0,
552,2,1000,0
552,3,0,
552,4,200,0
552,5,250,0
552,6,0,
552,7,450,0
552,8,0,
552,9,0,
553,1,0,
553,2,0,
553,3,800,1
553,4,150,0
553,5,0,
553,6,0,
553,7,0,
553,8,0,
553,9,0,
554,1,2000,0
554,2,1250,0
554,3,1500,0
554,4,1300,0
554,5,0,
554,6,0,
554,7,1800,0
554,8,0,
554,9,500,0
555,1,10000,0
555,2,4000,0
555,3,500,0
555,4,3000,0
555,5,2000,0
555,6,0,
555,7,1600,0
555,8,0,
555,9,3000,0
556,1,500,0
556,2,2500,0
556,3,2000,0
556,4,500,0
556,5,500,0
556,6,2500,0
556,7,0,
556,8,0,
556,9,0,
558,1,8000,0
558,2,2500,0
558,3,0,
558,4,2800,0
558,5,1700,1
558,6,0,
558,7,2000,0
558,8,500,0
558,9,1500,0
559,1,1200,0
559,2,1347,0
559,3,1500,0
559,4,1400,0
559,5,0,
559,6,0,
559,7,800,0
559,8,0,
559,9,600,0
651,1,0,
651,2,0,
651,3,590,1
651,4,0,
651,5,680,1
651,6,980,0
651,7,0,
651,8,0,
651,9,0,
652,1,0,
652,2,0,
652,3,500,1
652,4,150,0
652,5,250,1
652,6,350,0
652,7,0,
652,8,0,
652,9,0,
653,1,500,0
653,2,3700,0
653,3,250,0
653,4,0,
653,5,0,
653,6,0,
653,7,295,0
653,8,0,
653,9,0,
654,1,3000,0
654,2,2500,0
654,3,3600,0
654,4,5000,0
654,5,3200,0
654,6,0,
654,7,0,
654,8,0,
654,9,0,
656,1,350,0
656,2,2500,0
656,3,450,0
656,4,0,
656,5,1700,0
656,6,0,
656,7,200,0
656,8,0,
656,9,0,
657,1,3600,0
657,2,4000,0
657,3,0,
657,4,1800,0
657,5,1400,0
657,6,0,
657,7,1100,0
657,8,0,
657,9,500,0
658,1,3000,0
658,2,2000,0
658,3,0,
658,4,2000,0
658,5,740,0
658,6,0,
658,7,1450,0
658,8,0,
658,9,1000,0
659,1,0,
659,2,2000,0
659,3,500,0
659,4,350,0
659,5,260,0
659,6,0,
659,7,1000,0
659,8,0,
659,9,0,
660,1,2500,0
660,2,6000,0
660,3,5000,0
660,4,7000,0
660,5,3000,0
660,6,0,
660,7,340,0
660,8,0,
660,9,0,
662,1,0,
662,2,1500,0
662,3,580,0
662,4,650,0
662,5,150,0
662,6,0,
662,7,450,0
662,8,0,
662,9,0,
664,1,0,
664,2,600,0
664,3,450,0
664,4,500,0
664,5,0,
664,6,0,
664,7,0,
664,8,0,
664,9,0,
665,1,2500,0
665,2,3540,0
665,3,400,0
665,4,0,
665,5,0,
665,6,0,
665,7,1700,0
665,8,0,
665,9,0,
667,1,0,
667,2,400,0
667,3,38500,0
667,4,200,1
667,5,500,0
667,6,0,
667,7,200,0
667,8,0,
667,9,0,
668,1,6000,0
668,2,5000,0
668,3,3000,0
668,4,7000,0
668,5,2000,0
668,6,3000,0
668,7,2500,0
668,8,0,
668,9,0,
670,1,0,
670,2,2000,0
670,3,1500,0
670,4,500,0
670,5,200,0
670,6,0,
670,7,980,0
670,8,0,
670,9,0,
671,1,0,
671,2,1500,0
671,3,600,0
671,4,450,0
671,5,200,0
671,6,0,
671,7,800,0
671,8,0,
671,9,0,
672,1,250,0
672,2,650,0
672,3,500,0
672,4,350,0
672,5,120,0
672,6,0,
672,7,300,0
672,8,0,
672,9,0,
673,1,0,
673,2,500,0
673,3,650,0
673,4,350,0
673,5,150,0
673,6,0,
673,7,1100,0
673,8,0,
673,9,0,
674,1,1350,0
674,2,2500,0
674,3,1500,0
674,4,2000,0
674,5,500,0
674,6,0,
674,7,1473,0
674,8,0,
674,9,1642,0
675,1,4000,0
675,2,8500,0
675,3,250,0
675,4,2300,0
675,5,300,0
675,6,0,
675,7,950,0
675,8,0,
675,9,200,0
676,1,0,
676,2,2000,0
676,3,500,0
676,4,500,0
676,5,100,0
676,6,0,
676,7,800,0
676,8,0,
676,9,0,
677,1,255,0
677,2,3000,0
677,3,450,0
677,4,0,
677,5,1200,0
677,6,0,
677,7,230,0
677,8,0,
677,9,0,
678,1,650,0
678,2,750,0
678,3,120,0
678,4,0,
678,5,3600,0
678,6,0,
678,7,225,0
678,8,0,
678,9,0,
679,1,500,0
679,2,2000,0
679,3,400,0
679,4,1500,0
679,5,0,
679,6,0,
679,7,1600,0
679,8,0,
679,9,500,0
680,1,0,
680,2,2000,0
680,3,0,
680,4,0,
680,5,5500,0
680,6,0,
680,7,280,0
680,8,0,
680,9,0,
681,1,600,0
681,2,3500,0
681,3,650,0
681,4,0,
681,5,1700,0
681,6,0,
681,7,275,0
681,8,0,
681,9,0,
682,1,210,0
682,2,2500,0
682,3,450,0
682,4,0,
682,5,3000,0
682,6,0,
682,7,265,0
682,8,0,
682,9,0,
683,1,200,0
683,2,2500,0
683,3,400,0
683,4,300,0
683,5,400,0
683,6,0,
683,7,750,0
683,8,0,
683,9,200,0
684,1,1370,0
684,2,2100,0
684,3,983,0
